SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,5/19/2022 12:00:00 AM,83.48
01M015,P.S. 015 ROBERTO CLEMENTE,5/19/2022 12:00:00 AM,75.82
01M019,P.S. 019 ASHER LEVY,5/19/2022 12:00:00 AM,83.60
01M020,P.S. 020 ANNA SILVER,5/19/2022 12:00:00 AM,85.37
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,5/19/2022 12:00:00 AM,76.77
01M063,THE STAR ACADEMY   P.S.63,5/19/2022 12:00:00 AM,86.81
01M064,P.S. 064 ROBERT SIMON,5/19/2022 12:00:00 AM,79.51
01M110,P.S. 110 FLORENCE NIGHTINGALE,5/19/2022 12:00:00 AM,87.30
01M134,P.S. 134 HENRIETTA SZOLD,5/19/2022 12:00:00 AM,82.58
01M140,P.S. 140 NATHAN STRAUS,5/19/2022 12:00:00 AM,68.82
01M142,P.S. 142 AMALIA CASTRO,5/19/2022 12:00:00 AM,84.73
01M184,P.S. 184M SHUANG WEN,5/19/2022 12:00:00 AM,94.05
01M188,P.S. 188 THE ISLAND SCHOOL,5/19/2022 12:00:00 AM,77.77
01M292,ORCHARD COLLEGIATE ACADEMY,5/19/2022 12:00:00 AM,70.35
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5/19/2022 12:00:00 AM,90.93
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,5/19/2022 12:00:00 AM,72.34
01M361,THE CHILDREN S WORKSHOP SCHOOL,5/19/2022 12:00:00 AM,75.36
01M363,NEIGHBORHOOD SCHOOL,5/19/2022 12:00:00 AM,88.88
01M364,EARTH SCHOOL,5/19/2022 12:00:00 AM,86.66
01M378,SCHOOL FOR GLOBAL LEADERS,5/19/2022 12:00:00 AM,86.39
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,5/19/2022 12:00:00 AM,77.57
01M450,EAST SIDE COMMUNITY SCHOOL,5/19/2022 12:00:00 AM,100.00
01M458,FORSYTH SATELLITE ACADEMY,5/19/2022 12:00:00 AM,51.11
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,5/19/2022 12:00:00 AM,58.15
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",5/19/2022 12:00:00 AM,89.37
01M650,CASCADES HIGH SCHOOL,5/19/2022 12:00:00 AM,27.77
01M696,BARD HIGH SCHOOL EARLY COLLEGE,5/19/2022 12:00:00 AM,82.80
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,5/19/2022 12:00:00 AM,90.10
02M001,P.S. 001 ALFRED E. SMITH,5/19/2022 12:00:00 AM,78.30
02M002,P.S. 002 MEYER LONDON,5/19/2022 12:00:00 AM,91.89
02M003,P.S. 003 CHARRETTE SCHOOL,5/19/2022 12:00:00 AM,89.35
02M006,P.S. 006 LILLIE D. BLAKE,5/19/2022 12:00:00 AM,93.37
02M011,P.S. 011 WILLIAM T. HARRIS,5/19/2022 12:00:00 AM,91.60
02M033,P.S. 033 CHELSEA PREP,5/19/2022 12:00:00 AM,86.02
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,5/19/2022 12:00:00 AM,94.97
02M041,P.S. 041 GREENWICH VILLAGE,5/19/2022 12:00:00 AM,94.15
02M042,P.S. 042 BENJAMIN ALTMAN,5/19/2022 12:00:00 AM,93.32
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,5/19/2022 12:00:00 AM,75.00
02M051,P.S. 051 ELIAS HOWE,5/19/2022 12:00:00 AM,86.49
02M059,P.S. 059 BEEKMAN HILL INTERNATIONAL,5/19/2022 12:00:00 AM,92.88
02M077,P.S. 77 LOWER LAB SCHOOL,5/19/2022 12:00:00 AM,94.47
02M089,P.S. 89,5/19/2022 12:00:00 AM,91.52
02M104,J.H.S. 104 SIMON BARUCH,5/19/2022 12:00:00 AM,93.90
02M111,P.S. 111 ADOLPH S. OCHS,5/19/2022 12:00:00 AM,84.35
02M114,EAST SIDE MIDDLE SCHOOL,5/19/2022 12:00:00 AM,92.65
02M116,P.S. 116 MARY LINDLEY MURRAY,5/19/2022 12:00:00 AM,89.68
02M124,P.S. 124 YUNG WING,5/19/2022 12:00:00 AM,94.61
02M126,P.S. 126 JACOB AUGUST RIIS,5/19/2022 12:00:00 AM,94.27
02M130,P.S. 130 HERNANDO DE SOTO,5/19/2022 12:00:00 AM,96.57
02M131,M.S. 131,5/19/2022 12:00:00 AM,93.39
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,5/19/2022 12:00:00 AM,80.07
02M139,STEPHEN T. MATHER BUILDING ARTS   CRAFTSMANSHIP HI,5/19/2022 12:00:00 AM,67.79
02M150,P.S. 150,5/19/2022 12:00:00 AM,NS
02M151,YORKVILLE COMMUNITY SCHOOL,5/19/2022 12:00:00 AM,86.05
02M158,P.S. 158 BAYARD TAYLOR,5/19/2022 12:00:00 AM,89.02
02M167,J.H.S. 167 ROBERT F. WAGNER,5/19/2022 12:00:00 AM,93.23
02M177,YORKVILLE EAST MIDDLE SCHOOL,5/19/2022 12:00:00 AM,90.54
02M183,P.S. 183 ROBERT L. STEVENSON,5/19/2022 12:00:00 AM,91.74
02M198,P.S. 198 ISADOR E. IDA STRAUS,5/19/2022 12:00:00 AM,88.83
02M212,P.S. 212 MIDTOWN WEST,5/19/2022 12:00:00 AM,86.45
02M217,P.S. I.S. 217 ROOSEVELT ISLAND,5/19/2022 12:00:00 AM,87.90
02M225,ELLA BAKER SCHOOL,5/19/2022 12:00:00 AM,90.93
02M234,P.S. 234 INDEPENDENCE SCHOOL,5/19/2022 12:00:00 AM,92.34
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,5/19/2022 12:00:00 AM,94.39
02M260,THE CLINTON SCHOOL,5/19/2022 12:00:00 AM,87.81
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",5/19/2022 12:00:00 AM,92.40
02M276,BATTERY PARK CITY SCHOOL,5/19/2022 12:00:00 AM,92.63
02M280,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,5/19/2022 12:00:00 AM,80.61
02M281,THE RIVER SCHOOL,5/19/2022 12:00:00 AM,92.25
02M282,URBAN ASSEMBLY MAKER ACADEMY,5/19/2022 12:00:00 AM,74.90
02M288,FOOD AND FINANCE HIGH SCHOOL,5/19/2022 12:00:00 AM,53.38
02M289,I.S. 289,5/19/2022 12:00:00 AM,94.37
02M290,P.S. 290 MANHATTAN NEW SCHOOL,5/19/2022 12:00:00 AM,94.45
02M294,ESSEX STREET ACADEMY,5/19/2022 12:00:00 AM,NS
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,5/19/2022 12:00:00 AM,75.52
02M297,M.S. 297,5/19/2022 12:00:00 AM,85.46
02M298,PACE HIGH SCHOOL,5/19/2022 12:00:00 AM,75.13
02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,",5/19/2022 12:00:00 AM,72.24
02M303,"FACING HISTORY SCHOOL, THE",5/19/2022 12:00:00 AM,75.46
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",5/19/2022 12:00:00 AM,68.67
02M308,LOWER MANHATTAN ARTS ACADEMY,5/19/2022 12:00:00 AM,52.13
02M312,NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE,5/19/2022 12:00:00 AM,96.22
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",5/19/2022 12:00:00 AM,32.84
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,",5/19/2022 12:00:00 AM,78.70
02M340,SIXTH AVENUE ELEMENTARY SCHOOL,5/19/2022 12:00:00 AM,91.44
02M343,THE PECK SLIP SCHOOL,5/19/2022 12:00:00 AM,92.34
02M347,THE 47 AMERICAN SIGN LANGUAGE   ENGLISH LOWER SCHO,5/19/2022 12:00:00 AM,81.52
02M374,GRAMERCY ARTS HIGH SCHOOL,5/19/2022 12:00:00 AM,75.10
02M376,NYC ISCHOOL,5/19/2022 12:00:00 AM,89.43
02M391,DISTRICT 2 PRE K CENTER,5/19/2022 12:00:00 AM,85.52
02M392,MANHATTAN BUSINESS ACADEMY,5/19/2022 12:00:00 AM,69.43
02M393,BUSINESS OF SPORTS SCHOOL,5/19/2022 12:00:00 AM,71.84
02M394,EMMA LAZARUS HIGH SCHOOL,5/19/2022 12:00:00 AM,85.95
02M397,SPRUCE STREET SCHOOL,5/19/2022 12:00:00 AM,89.83
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,5/19/2022 12:00:00 AM,NS
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,5/19/2022 12:00:00 AM,70.39
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,5/19/2022 12:00:00 AM,92.15
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,5/19/2022 12:00:00 AM,NS
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,5/19/2022 12:00:00 AM,94.36
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,5/19/2022 12:00:00 AM,81.51
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,5/19/2022 12:00:00 AM,89.76
02M414,N.Y.C. MUSEUM SCHOOL,5/19/2022 12:00:00 AM,89.36
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,5/19/2022 12:00:00 AM,91.23
02M418,MILLENNIUM HIGH SCHOOL,5/19/2022 12:00:00 AM,90.52
02M419,LANDMARK HIGH SCHOOL,5/19/2022 12:00:00 AM,66.50
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVI,5/19/2022 12:00:00 AM,77.23
02M422,QUEST TO LEARN,5/19/2022 12:00:00 AM,78.69
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,5/19/2022 12:00:00 AM,74.81
02M427,MANHATTAN ACADEMY FOR ARTS   LANGUAGE,5/19/2022 12:00:00 AM,73.97
02M432,MURRAY HILL ACADEMY,5/19/2022 12:00:00 AM,72.08
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,5/19/2022 12:00:00 AM,67.91
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,5/19/2022 12:00:00 AM,63.89
02M439,MANHATTAN VILLAGE ACADEMY,5/19/2022 12:00:00 AM,91.07
02M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",5/19/2022 12:00:00 AM,96.80
02M449,VANGUARD HIGH SCHOOL,5/19/2022 12:00:00 AM,66.25
02M459,MANHATTAN INTERNATIONAL HIGH SCHOOL,5/19/2022 12:00:00 AM,84.04
02M475,STUYVESANT HIGH SCHOOL,5/19/2022 12:00:00 AM,92.03
02M489,HIGH SCHOOL OF ECONOMICS AND FINANCE,5/19/2022 12:00:00 AM,78.06
02M500,UNITY CENTER FOR URBAN TECHNOLOGIES,5/19/2022 12:00:00 AM,67.21
02M507,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,5/19/2022 12:00:00 AM,85.42
02M519,TALENT UNLIMITED HIGH SCHOOL,5/19/2022 12:00:00 AM,NS
02M520,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,5/19/2022 12:00:00 AM,64.54
02M527,P.S. 527   EAST SIDE SCHOOL FOR SOCIAL ACTION,5/19/2022 12:00:00 AM,94.38
02M529,JACQUELINE KENNEDY ONASSIS HIGH SCHOOL,5/19/2022 12:00:00 AM,57.56
02M531,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,5/19/2022 12:00:00 AM,80.25
02M533,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,5/19/2022 12:00:00 AM,81.96
02M534,HARVEST COLLEGIATE HIGH SCHOOL,5/19/2022 12:00:00 AM,70.41
02M542,MANHATTAN BRIDGES HIGH SCHOOL,5/19/2022 12:00:00 AM,70.42
02M543,NEW DESIGN HIGH SCHOOL,5/19/2022 12:00:00 AM,75.47
02M544,INDEPENDENCE HIGH SCHOOL,5/19/2022 12:00:00 AM,33.44
02M545,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,5/19/2022 12:00:00 AM,NS
02M546,ACADEMY FOR SOFTWARE ENGINEERING,5/19/2022 12:00:00 AM,83.37
02M550,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,5/19/2022 12:00:00 AM,76.94
02M551,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,5/19/2022 12:00:00 AM,84.00
02M560,HIGH SCHOOL M560   CITY AS SCHOOL,5/19/2022 12:00:00 AM,2.38
02M565,URBAN ACADEMY LABORATORY HIGH SCHOOL,5/19/2022 12:00:00 AM,74.65
02M570,SATELLITE ACADEMY HIGH SCHOOL,5/19/2022 12:00:00 AM,29.28
02M575,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,5/19/2022 12:00:00 AM,NS
02M580,RICHARD R. GREEN HIGH SCHOOL OF TEACHING,5/19/2022 12:00:00 AM,77.09
02M586,HARVEY MILK HIGH SCHOOL,5/19/2022 12:00:00 AM,63.15
02M600,THE HIGH SCHOOL OF FASHION INDUSTRIES,5/19/2022 12:00:00 AM,71.13
02M605,HUMANITIES PREPARATORY ACADEMY,5/19/2022 12:00:00 AM,83.00
02M615,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,5/19/2022 12:00:00 AM,62.94
02M630,ART AND DESIGN HIGH SCHOOL,5/19/2022 12:00:00 AM,81.52
02M655,THE HIGH SCHOOL FOR CLIMATE JUSTICE,5/19/2022 12:00:00 AM,66.98
02M896,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,5/19/2022 12:00:00 AM,91.69
02M933,CITY KNOLL MIDDLE SCHOOL,5/19/2022 12:00:00 AM,85.27
03M009,P.S. 009 SARAH ANDERSON,5/19/2022 12:00:00 AM,92.84
03M054,J.H.S. 054 BOOKER T. WASHINGTON,5/19/2022 12:00:00 AM,91.23
03M075,P.S. 075 EMILY DICKINSON,5/19/2022 12:00:00 AM,81.14
03M076,P.S. 076 A. PHILIP RANDOLPH,5/19/2022 12:00:00 AM,78.79
03M084,P.S. 084 LILLIAN WEBER,5/19/2022 12:00:00 AM,88.64
03M087,P.S. 087 WILLIAM SHERMAN,5/19/2022 12:00:00 AM,93.46
03M145,"P.S. 145, THE BLOOMINGDALE SCHOOL",5/19/2022 12:00:00 AM,80.86
03M149,P.S. 149 SOJOURNER TRUTH,5/19/2022 12:00:00 AM,57.14
03M163,P.S. 163 ALFRED E. SMITH,5/19/2022 12:00:00 AM,89.39
03M165,P.S. 165 ROBERT E. SIMON,5/19/2022 12:00:00 AM,86.70
03M166,P.S. 166 THE RICHARD RODGERS SCHOOL OF THE ARTS AN,5/19/2022 12:00:00 AM,92.37
03M180,P.S. 180 HUGO NEWMAN,5/19/2022 12:00:00 AM,86.35
03M185,THE LOCKE SCHOOL OF ARTS AND ENGINEERING,5/19/2022 12:00:00 AM,81.97
03M191,THE RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS,5/19/2022 12:00:00 AM,81.91
03M199,P.S. 199 JESSIE ISADOR STRAUS,5/19/2022 12:00:00 AM,92.90
03M241,STEM INSTITUTE OF MANHATTAN,5/19/2022 12:00:00 AM,86.44
03M242,P.S. 242   THE YOUNG DIPLOMATS MAGNET ACADEMY,5/19/2022 12:00:00 AM,67.71
03M243,M.S. 243 CENTER SCHOOL,5/19/2022 12:00:00 AM,NS
03M245,M.S. M245 THE COMPUTER SCHOOL,5/19/2022 12:00:00 AM,92.18
03M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,5/19/2022 12:00:00 AM,92.78
03M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,5/19/2022 12:00:00 AM,75.26
03M256,LAFAYETTE ACADEMY,5/19/2022 12:00:00 AM,80.00
03M258,COMMUNITY ACTION SCHOOL   MS 258,5/19/2022 12:00:00 AM,NS
03M291,WEST END SECONDARY SCHOOL,5/19/2022 12:00:00 AM,90.84
03M299,THE MAXINE GREENE HS FOR IMAGINATIVE INQUIRY,5/19/2022 12:00:00 AM,65.32
03M307,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",5/19/2022 12:00:00 AM,60.50
03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,5/19/2022 12:00:00 AM,88.22
03M334,THE ANDERSON SCHOOL,5/19/2022 12:00:00 AM,95.07
03M402,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,5/19/2022 12:00:00 AM,76.37
03M403,THE GLOBAL LEARNING COLLABORATIVE,5/19/2022 12:00:00 AM,69.47
03M404,INNOVATION DIPLOMA PLUS,5/19/2022 12:00:00 AM,36.11
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING   VIS,5/19/2022 12:00:00 AM,68.36
03M417,FRANK MCCOURT HIGH SCHOOL,5/19/2022 12:00:00 AM,NS
03M421,WEST PREP ACADEMY,5/19/2022 12:00:00 AM,78.20
03M452,P.S. 452,5/19/2022 12:00:00 AM,89.56
03M479,BEACON HIGH SCHOOL,5/19/2022 12:00:00 AM,NS
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC   ART A,5/19/2022 12:00:00 AM,81.13
03M492,"HIGH SCHOOL FOR LAW, ADVOCACY AND COMMUNITY JUSTIC",5/19/2022 12:00:00 AM,68.39
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,5/19/2022 12:00:00 AM,63.31
03M505,EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,5/19/2022 12:00:00 AM,37.50
03M541,MANHATTAN   HUNTER SCIENCE HIGH SCHOOL,5/19/2022 12:00:00 AM,93.73
03M859,SPECIAL MUSIC SCHOOL,5/19/2022 12:00:00 AM,97.91
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,5/19/2022 12:00:00 AM,83.33
03M862,MOTT HALL II,5/19/2022 12:00:00 AM,88.30
04M007,P.S. 007 SAMUEL STERN,5/19/2022 12:00:00 AM,81.26
04M012,TAG YOUNG SCHOLARS,5/19/2022 12:00:00 AM,92.38
04M037,RIVER EAST ELEMENTARY,5/19/2022 12:00:00 AM,83.04
04M038,P.S. 38 ROBERTO CLEMENTE,5/19/2022 12:00:00 AM,75.27
04M057,JAMES WELDON JOHNSON,5/19/2022 12:00:00 AM,87.32
04M072,THE LEXINGTON ACADEMY,5/19/2022 12:00:00 AM,75.04
04M083,P.S. 083 LUIS MUNOZ RIVERA,5/19/2022 12:00:00 AM,88.68
04M096,P.S. 096 JOSEPH LANZETTA,5/19/2022 12:00:00 AM,81.64
04M102,P.S. 102 JACQUES CARTIER,5/19/2022 12:00:00 AM,79.87
04M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL C,5/19/2022 12:00:00 AM,71.23
04M112,P.S. 112 JOSE CELSO BARBOSA,5/19/2022 12:00:00 AM,78.01
04M146,P.S. 146 ANN M. SHORT,5/19/2022 12:00:00 AM,88.58
04M155,P.S. 155 WILLIAM PACA,5/19/2022 12:00:00 AM,81.63
04M171,P.S. 171 PATRICK HENRY,5/19/2022 12:00:00 AM,85.98
04M182,THE BILINGUAL BICULTURAL SCHOOL,5/19/2022 12:00:00 AM,82.59
04M206,P.S. 206 JOSE CELSO BARBOSA,5/19/2022 12:00:00 AM,86.12
04M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS   ACADEMIC,5/19/2022 12:00:00 AM,84.74
04M310,THE JUDITH S. KAYE SCHOOL,5/19/2022 12:00:00 AM,58.00
04M372,ESPERANZA PREPARATORY ACADEMY,5/19/2022 12:00:00 AM,81.22
04M375,MOSAIC PREPARATORY ACADEMY,5/19/2022 12:00:00 AM,73.23
04M377,RENAISSANCE SCHOOL OF THE ARTS,5/19/2022 12:00:00 AM,83.05
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,5/19/2022 12:00:00 AM,73.83
04M495,PARK EAST HIGH SCHOOL,5/19/2022 12:00:00 AM,86.31
04M497,CENTRAL PARK EAST I,5/19/2022 12:00:00 AM,83.10
04M555,CENTRAL PARK EAST HIGH SCHOOL,5/19/2022 12:00:00 AM,94.41
04M610,YOUNG WOMEN S LEADERSHIP SCHOOL,5/19/2022 12:00:00 AM,80.35
04M680,"HERITAGE SCHOOL, THE",5/19/2022 12:00:00 AM,94.88
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH   SCIENCE,5/19/2022 12:00:00 AM,82.95
04M964,CENTRAL PARK EAST II,5/19/2022 12:00:00 AM,82.65
05M030,P.S. 030 HERNANDEZ HUGHES,5/19/2022 12:00:00 AM,NS
05M036,P.S. 036 MARGARET DOUGLAS,5/19/2022 12:00:00 AM,76.83
05M046,P.S. 046 ARTHUR TAPPAN,5/19/2022 12:00:00 AM,NS
05M092,P.S. 092 MARY MCLEOD BETHUNE,5/19/2022 12:00:00 AM,77.45
05M123,P.S. 123 MAHALIA JACKSON,5/19/2022 12:00:00 AM,78.93
05M125,P.S. 125 RALPH BUNCHE,5/19/2022 12:00:00 AM,85.37
05M129,P.S. 129 JOHN H. FINLEY,5/19/2022 12:00:00 AM,74.60
05M133,P.S. 133 FRED R MOORE,5/19/2022 12:00:00 AM,79.90
