SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,6/22/2022 12:00:00 AM,83.69
25Q022,P.S. 022 THOMAS JEFFERSON,6/22/2022 12:00:00 AM,95.96
25Q024,P.S. 024 ANDREW JACKSON,6/22/2022 12:00:00 AM,93.46
25Q025,I.S. 025 ADRIEN BLOCK,6/22/2022 12:00:00 AM,89.13
25Q029,P.S. 029 QUEENS,6/22/2022 12:00:00 AM,91.39
25Q032,P.S. 032 STATE STREET,6/22/2022 12:00:00 AM,95.29
25Q079,P.S. 079 FRANCIS LEWIS,6/22/2022 12:00:00 AM,92.98
25Q107,P.S. 107 THOMAS A DOOLEY,6/22/2022 12:00:00 AM,93.33
25Q120,P.S. 120 QUEENS,6/22/2022 12:00:00 AM,93.29
25Q129,P.S. 129 PATRICIA LARKIN,6/22/2022 12:00:00 AM,88.84
25Q130,P.S. 130,6/22/2022 12:00:00 AM,92.05
25Q154,P.S. 154 QUEENS,6/22/2022 12:00:00 AM,90.63
25Q163,P.S. 163 FLUSHING HEIGHTS,6/22/2022 12:00:00 AM,94.59
25Q164,P.S. 164 QUEENS VALLEY,6/22/2022 12:00:00 AM,88.33
25Q165,P.S. 165 EDITH K. BERGTRAUM,6/22/2022 12:00:00 AM,89.59
25Q169,P.S. 169 BAY TERRACE,6/22/2022 12:00:00 AM,90.00
25Q184,P.S. 184 FLUSHING MANOR,6/22/2022 12:00:00 AM,92.08
25Q185,J.H.S. 185 EDWARD BLEEKER,6/22/2022 12:00:00 AM,94.54
25Q189,J.H.S. 189 DANIEL CARTER BEARD,6/22/2022 12:00:00 AM,93.37
25Q193,P.S. 193 ALFRED J. KENNEDY,6/22/2022 12:00:00 AM,91.69
25Q194,J.H.S. 194 WILLIAM CARR,6/22/2022 12:00:00 AM,77.15
25Q200,P.S. M.S. 200   THE MAGNET SCHOOL OF GLOBAL STUDIE,6/22/2022 12:00:00 AM,85.51
25Q201,P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESE,6/22/2022 12:00:00 AM,80.14
25Q209,P.S. 209 CLEARVIEW GARDENS,6/22/2022 12:00:00 AM,95.12
25Q214,P.S. 214 CADWALLADER COLDEN,6/22/2022 12:00:00 AM,88.58
25Q219,P.S. 219 PAUL KLAPPER,6/22/2022 12:00:00 AM,93.27
25Q237,I.S. 237,6/22/2022 12:00:00 AM,90.56
25Q242,P.S. 242 LEONARD P. STAVISKY EARLY CHILDHOOD SCHOO,6/22/2022 12:00:00 AM,94.95
25Q244,THE ACTIVE LEARNING ELEMENTARY SCHOOL,6/22/2022 12:00:00 AM,93.30
25Q250,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,6/22/2022 12:00:00 AM,62.12
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",6/22/2022 12:00:00 AM,86.34
