SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,5/25/2022 12:00:00 AM,86.91
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIG",5/25/2022 12:00:00 AM,86.29
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,5/25/2022 12:00:00 AM,80.80
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,5/25/2022 12:00:00 AM,68.03
17K548,BROOKLYN SCHOOL FOR MUSIC   THEATRE,5/25/2022 12:00:00 AM,76.36
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,5/25/2022 12:00:00 AM,52.17
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,5/25/2022 12:00:00 AM,86.79
17K600,CLARA BARTON HIGH SCHOOL,5/25/2022 12:00:00 AM,75.02
17K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,5/25/2022 12:00:00 AM,45.18
17K705,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL,5/25/2022 12:00:00 AM,92.56
17K722,NEW HEIGHTS MIDDLE SCHOOL,5/25/2022 12:00:00 AM,91.07
17K745,BROOKLYN INSTITUTE FOR LIBERAL ARTS,5/25/2022 12:00:00 AM,88.28
17K751,ACADEMY FOR HEALTH CAREERS,5/25/2022 12:00:00 AM,60.09
17K770,P.S. 770 NEW AMERICAN ACADEMY,5/25/2022 12:00:00 AM,86.45
18K066,P.S. 66,5/25/2022 12:00:00 AM,91.44
18K068,I.S. 068 ISAAC BILDERSEE,5/25/2022 12:00:00 AM,90.04
18K114,P.S. 114 RYDER ELEMENTARY,5/25/2022 12:00:00 AM,93.15
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,5/25/2022 12:00:00 AM,92.41
18K135,P.S. 135 SHELDON A. BROOKNER,5/25/2022 12:00:00 AM,89.66
18K208,P.S. 208 ELSA EBELING,5/25/2022 12:00:00 AM,92.22
18K211,I.S. 211 JOHN WILSON,5/25/2022 12:00:00 AM,90.27
18K219,P.S. 219 KENNEDY KING,5/25/2022 12:00:00 AM,92.20
18K233,P.S. 233 LANGSTON HUGHES,5/25/2022 12:00:00 AM,91.69
18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,5/25/2022 12:00:00 AM,88.81
18K244,P.S. 244 RICHARD R. GREEN,5/25/2022 12:00:00 AM,94.10
18K268,P.S. 268 EMMA LAZARUS,5/25/2022 12:00:00 AM,87.15
18K272,P.S. 272 CURTIS ESTABROOK,5/25/2022 12:00:00 AM,89.25
18K276,P.S. 276 LOUIS MARSHALL,5/25/2022 12:00:00 AM,88.67
18K279,P.S. 279 HERMAN SCHREIBER,5/25/2022 12:00:00 AM,89.13
18K285,I.S. 285 MEYER LEVIN,5/25/2022 12:00:00 AM,83.10
