SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,4/14/2022 12:00:00 AM,83.38
01M015,P.S. 015 ROBERTO CLEMENTE,4/14/2022 12:00:00 AM,88.04
01M019,P.S. 019 ASHER LEVY,4/14/2022 12:00:00 AM,85.79
01M020,P.S. 020 ANNA SILVER,4/14/2022 12:00:00 AM,82.73
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,4/14/2022 12:00:00 AM,71.48
01M063,THE STAR ACADEMY   P.S.63,4/14/2022 12:00:00 AM,83.42
01M064,P.S. 064 ROBERT SIMON,4/14/2022 12:00:00 AM,75.84
01M110,P.S. 110 FLORENCE NIGHTINGALE,4/14/2022 12:00:00 AM,91.37
01M134,P.S. 134 HENRIETTA SZOLD,4/14/2022 12:00:00 AM,76.79
01M140,P.S. 140 NATHAN STRAUS,4/14/2022 12:00:00 AM,74.11
01M142,P.S. 142 AMALIA CASTRO,4/14/2022 12:00:00 AM,84.17
01M184,P.S. 184M SHUANG WEN,4/14/2022 12:00:00 AM,95.27
01M188,P.S. 188 THE ISLAND SCHOOL,4/14/2022 12:00:00 AM,71.75
01M292,ORCHARD COLLEGIATE ACADEMY,4/14/2022 12:00:00 AM,72.08
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4/14/2022 12:00:00 AM,86.03
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,4/14/2022 12:00:00 AM,82.35
01M361,THE CHILDREN S WORKSHOP SCHOOL,4/14/2022 12:00:00 AM,82.54
01M363,NEIGHBORHOOD SCHOOL,4/14/2022 12:00:00 AM,81.48
01M364,EARTH SCHOOL,4/14/2022 12:00:00 AM,86.97
01M378,SCHOOL FOR GLOBAL LEADERS,4/14/2022 12:00:00 AM,75.88
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,4/14/2022 12:00:00 AM,79.05
01M450,EAST SIDE COMMUNITY SCHOOL,4/14/2022 12:00:00 AM,100.00
01M458,FORSYTH SATELLITE ACADEMY,4/14/2022 12:00:00 AM,43.35
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,4/14/2022 12:00:00 AM,65.22
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",4/14/2022 12:00:00 AM,86.37
01M650,CASCADES HIGH SCHOOL,4/14/2022 12:00:00 AM,48.00
01M696,BARD HIGH SCHOOL EARLY COLLEGE,4/14/2022 12:00:00 AM,83.47
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,4/14/2022 12:00:00 AM,90.85
02M001,P.S. 001 ALFRED E. SMITH,4/14/2022 12:00:00 AM,87.32
02M002,P.S. 002 MEYER LONDON,4/14/2022 12:00:00 AM,95.82
02M003,P.S. 003 CHARRETTE SCHOOL,4/14/2022 12:00:00 AM,NS
02M006,P.S. 006 LILLIE D. BLAKE,4/14/2022 12:00:00 AM,86.06
02M011,P.S. 011 WILLIAM T. HARRIS,4/14/2022 12:00:00 AM,87.63
02M033,P.S. 033 CHELSEA PREP,4/14/2022 12:00:00 AM,84.55
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,4/14/2022 12:00:00 AM,89.31
02M041,P.S. 041 GREENWICH VILLAGE,4/14/2022 12:00:00 AM,84.04
02M042,P.S. 042 BENJAMIN ALTMAN,4/14/2022 12:00:00 AM,93.71
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,4/14/2022 12:00:00 AM,63.04
02M051,P.S. 051 ELIAS HOWE,4/14/2022 12:00:00 AM,90.28
02M059,P.S. 059 BEEKMAN HILL INTERNATIONAL,4/14/2022 12:00:00 AM,90.78
02M077,P.S. 77 LOWER LAB SCHOOL,4/14/2022 12:00:00 AM,90.98
02M089,P.S. 89,4/14/2022 12:00:00 AM,85.92
02M104,J.H.S. 104 SIMON BARUCH,4/14/2022 12:00:00 AM,90.67
02M111,P.S. 111 ADOLPH S. OCHS,4/14/2022 12:00:00 AM,90.18
