SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,5/13/2022 12:00:00 AM,83.71
01M015,P.S. 015 ROBERTO CLEMENTE,5/13/2022 12:00:00 AM,79.89
01M019,P.S. 019 ASHER LEVY,5/13/2022 12:00:00 AM,77.59
01M020,P.S. 020 ANNA SILVER,5/13/2022 12:00:00 AM,78.50
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,5/13/2022 12:00:00 AM,68.16
01M063,THE STAR ACADEMY   P.S.63,5/13/2022 12:00:00 AM,84.06
01M064,P.S. 064 ROBERT SIMON,5/13/2022 12:00:00 AM,80.00
01M110,P.S. 110 FLORENCE NIGHTINGALE,5/13/2022 12:00:00 AM,84.12
01M134,P.S. 134 HENRIETTA SZOLD,5/13/2022 12:00:00 AM,84.09
01M140,P.S. 140 NATHAN STRAUS,5/13/2022 12:00:00 AM,75.29
01M142,P.S. 142 AMALIA CASTRO,5/13/2022 12:00:00 AM,83.23
01M184,P.S. 184M SHUANG WEN,5/13/2022 12:00:00 AM,93.76
01M188,P.S. 188 THE ISLAND SCHOOL,5/13/2022 12:00:00 AM,78.17
01M292,ORCHARD COLLEGIATE ACADEMY,5/13/2022 12:00:00 AM,71.78
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5/13/2022 12:00:00 AM,88.02
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,5/13/2022 12:00:00 AM,77.65
01M361,THE CHILDREN S WORKSHOP SCHOOL,5/13/2022 12:00:00 AM,91.09
01M363,NEIGHBORHOOD SCHOOL,5/13/2022 12:00:00 AM,84.77
01M364,EARTH SCHOOL,5/13/2022 12:00:00 AM,84.09
01M378,SCHOOL FOR GLOBAL LEADERS,5/13/2022 12:00:00 AM,87.42
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,5/13/2022 12:00:00 AM,75.00
01M450,EAST SIDE COMMUNITY SCHOOL,5/13/2022 12:00:00 AM,100.00
01M458,FORSYTH SATELLITE ACADEMY,5/13/2022 12:00:00 AM,35.76
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,5/13/2022 12:00:00 AM,56.75
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",5/13/2022 12:00:00 AM,90.05
01M650,CASCADES HIGH SCHOOL,5/13/2022 12:00:00 AM,48.03
01M696,BARD HIGH SCHOOL EARLY COLLEGE,5/13/2022 12:00:00 AM,80.66
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,5/13/2022 12:00:00 AM,88.10
02M001,P.S. 001 ALFRED E. SMITH,5/13/2022 12:00:00 AM,80.18
02M002,P.S. 002 MEYER LONDON,5/13/2022 12:00:00 AM,89.35
02M003,P.S. 003 CHARRETTE SCHOOL,5/13/2022 12:00:00 AM,87.65
02M006,P.S. 006 LILLIE D. BLAKE,5/13/2022 12:00:00 AM,93.70
02M011,P.S. 011 WILLIAM T. HARRIS,5/13/2022 12:00:00 AM,86.24
02M033,P.S. 033 CHELSEA PREP,5/13/2022 12:00:00 AM,88.42
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,5/13/2022 12:00:00 AM,93.96
02M041,P.S. 041 GREENWICH VILLAGE,5/13/2022 12:00:00 AM,93.34
02M042,P.S. 042 BENJAMIN ALTMAN,5/13/2022 12:00:00 AM,92.01
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,5/13/2022 12:00:00 AM,68.72
02M051,P.S. 051 ELIAS HOWE,5/13/2022 12:00:00 AM,84.12
02M059,P.S. 059 BEEKMAN HILL INTERNATIONAL,5/13/2022 12:00:00 AM,87.83
02M077,P.S. 77 LOWER LAB SCHOOL,5/13/2022 12:00:00 AM,88.08
02M089,P.S. 89,5/13/2022 12:00:00 AM,90.93
02M104,J.H.S. 104 SIMON BARUCH,5/13/2022 12:00:00 AM,94.01
02M111,P.S. 111 ADOLPH S. OCHS,5/13/2022 12:00:00 AM,86.50
02M114,EAST SIDE MIDDLE SCHOOL,5/13/2022 12:00:00 AM,95.26
02M116,P.S. 116 MARY LINDLEY MURRAY,5/13/2022 12:00:00 AM,88.91
02M124,P.S. 124 YUNG WING,5/13/2022 12:00:00 AM,94.43
02M126,P.S. 126 JACOB AUGUST RIIS,5/13/2022 12:00:00 AM,94.09
02M130,P.S. 130 HERNANDO DE SOTO,5/13/2022 12:00:00 AM,94.24
02M131,M.S. 131,5/13/2022 12:00:00 AM,92.92
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,5/13/2022 12:00:00 AM,70.28
02M139,STEPHEN T. MATHER BUILDING ARTS   CRAFTSMANSHIP HI,5/13/2022 12:00:00 AM,70.98
02M150,P.S. 150,5/13/2022 12:00:00 AM,89.61
02M151,YORKVILLE COMMUNITY SCHOOL,5/13/2022 12:00:00 AM,88.44
02M158,P.S. 158 BAYARD TAYLOR,5/13/2022 12:00:00 AM,91.66
02M167,J.H.S. 167 ROBERT F. WAGNER,5/13/2022 12:00:00 AM,92.28
02M177,YORKVILLE EAST MIDDLE SCHOOL,5/13/2022 12:00:00 AM,93.66
02M183,P.S. 183 ROBERT L. STEVENSON,5/13/2022 12:00:00 AM,87.59
02M198,P.S. 198 ISADOR E. IDA STRAUS,5/13/2022 12:00:00 AM,85.03
02M212,P.S. 212 MIDTOWN WEST,5/13/2022 12:00:00 AM,88.19
02M217,P.S. I.S. 217 ROOSEVELT ISLAND,5/13/2022 12:00:00 AM,87.83
02M225,ELLA BAKER SCHOOL,5/13/2022 12:00:00 AM,76.01
02M234,P.S. 234 INDEPENDENCE SCHOOL,5/13/2022 12:00:00 AM,89.95
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,5/13/2022 12:00:00 AM,91.74
02M260,THE CLINTON SCHOOL,5/13/2022 12:00:00 AM,93.32
