SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,6/21/2022 12:00:00 AM,86.14
24Q330,HELEN M. MARSHALL SCHOOL,6/21/2022 12:00:00 AM,89.64
24Q331,MOSAIC PRE K CENTER,6/21/2022 12:00:00 AM,83.08
24Q343,THE CHILDREN S LAB SCHOOL,6/21/2022 12:00:00 AM,89.46
24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AN",6/21/2022 12:00:00 AM,96.17
25Q020,P.S. 020 JOHN BOWNE,6/21/2022 12:00:00 AM,93.25
25Q021,P.S. 021 EDWARD HART,6/21/2022 12:00:00 AM,93.48
25Q022,P.S. 022 THOMAS JEFFERSON,6/21/2022 12:00:00 AM,96.22
25Q024,P.S. 024 ANDREW JACKSON,6/21/2022 12:00:00 AM,95.05
25Q025,I.S. 025 ADRIEN BLOCK,6/21/2022 12:00:00 AM,89.24
25Q029,P.S. 029 QUEENS,6/21/2022 12:00:00 AM,88.97
25Q032,P.S. 032 STATE STREET,6/21/2022 12:00:00 AM,94.72
25Q079,P.S. 079 FRANCIS LEWIS,6/21/2022 12:00:00 AM,94.50
25Q107,P.S. 107 THOMAS A DOOLEY,6/21/2022 12:00:00 AM,92.99
25Q120,P.S. 120 QUEENS,6/21/2022 12:00:00 AM,93.43
25Q129,P.S. 129 PATRICIA LARKIN,6/21/2022 12:00:00 AM,91.17
25Q130,P.S. 130,6/21/2022 12:00:00 AM,91.02
25Q154,P.S. 154 QUEENS,6/21/2022 12:00:00 AM,91.31
25Q163,P.S. 163 FLUSHING HEIGHTS,6/21/2022 12:00:00 AM,93.34
25Q164,P.S. 164 QUEENS VALLEY,6/21/2022 12:00:00 AM,92.75
25Q165,P.S. 165 EDITH K. BERGTRAUM,6/21/2022 12:00:00 AM,88.19
25Q169,P.S. 169 BAY TERRACE,6/21/2022 12:00:00 AM,92.79
25Q184,P.S. 184 FLUSHING MANOR,6/21/2022 12:00:00 AM,93.71
25Q185,J.H.S. 185 EDWARD BLEEKER,6/21/2022 12:00:00 AM,92.60
25Q189,J.H.S. 189 DANIEL CARTER BEARD,6/21/2022 12:00:00 AM,95.22
25Q193,P.S. 193 ALFRED J. KENNEDY,6/21/2022 12:00:00 AM,91.68
25Q194,J.H.S. 194 WILLIAM CARR,6/21/2022 12:00:00 AM,92.18
25Q200,P.S. M.S. 200   THE MAGNET SCHOOL OF GLOBAL STUDIE,6/21/2022 12:00:00 AM,90.99
25Q201,P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESE,6/21/2022 12:00:00 AM,84.92
25Q209,P.S. 209 CLEARVIEW GARDENS,6/21/2022 12:00:00 AM,94.34
25Q214,P.S. 214 CADWALLADER COLDEN,6/21/2022 12:00:00 AM,94.02
25Q219,P.S. 219 PAUL KLAPPER,6/21/2022 12:00:00 AM,93.27
25Q237,I.S. 237,6/21/2022 12:00:00 AM,92.37
25Q242,P.S. 242 LEONARD P. STAVISKY EARLY CHILDHOOD SCHOO,6/21/2022 12:00:00 AM,92.28
25Q244,THE ACTIVE LEARNING ELEMENTARY SCHOOL,6/21/2022 12:00:00 AM,92.18
25Q250,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,6/21/2022 12:00:00 AM,89.69
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",6/21/2022 12:00:00 AM,95.15
25Q281,EAST WEST SCHOOL OF INTERNATIONAL STUDIES,6/21/2022 12:00:00 AM,97.24
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO,6/21/2022 12:00:00 AM,89.17
25Q294,BELL ACADEMY,6/21/2022 12:00:00 AM,94.82
25Q379,COLLEGE POINT COLLABORATIVE,6/21/2022 12:00:00 AM,89.05
25Q409,DISTRICT 25 PRE K CENTER,6/21/2022 12:00:00 AM,85.02
25Q499,"THE QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE AND TE",6/21/2022 12:00:00 AM,93.26
26Q018,P.S. 018 WINCHESTER,6/21/2022 12:00:00 AM,91.76
26Q026,P.S. 026 RUFUS KING,6/21/2022 12:00:00 AM,91.29
26Q031,P.S. 031 BAYSIDE,6/21/2022 12:00:00 AM,95.38
26Q041,P.S. 041 CROCHERON,6/21/2022 12:00:00 AM,92.78
26Q046,P.S. 046 ALLEY POND,6/21/2022 12:00:00 AM,95.42
26Q067,J.H.S. 067 LOUIS PASTEUR,6/21/2022 12:00:00 AM,95.17
26Q074,J.H.S. 074 NATHANIEL HAWTHORNE,6/21/2022 12:00:00 AM,93.87
26Q094,P.S. 094 DAVID D. PORTER,6/21/2022 12:00:00 AM,95.28
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,6/21/2022 12:00:00 AM,97.41
26Q115,THE JAMES J. AMBROSE SCHOOL,6/21/2022 12:00:00 AM,91.14
26Q133,P.S. 133 QUEENS,6/21/2022 12:00:00 AM,89.30
26Q158,M.S. 158 MARIE CURIE,6/21/2022 12:00:00 AM,92.93
26Q159,P.S. 159,6/21/2022 12:00:00 AM,92.84
26Q162,P.S. 162 JOHN GOLDEN,6/21/2022 12:00:00 AM,94.19
26Q172,IRWIN ALTMAN MIDDLE SCHOOL 172,6/21/2022 12:00:00 AM,92.64
26Q173,P.S. 173 FRESH MEADOWS,6/21/2022 12:00:00 AM,92.64
26Q178,P.S.  IS 178 HOLLISWOOD,6/21/2022 12:00:00 AM,91.51
26Q186,P.S. 186 CASTLEWOOD,6/21/2022 12:00:00 AM,88.88
26Q188,P.S. 188 KINGSBURY,6/21/2022 12:00:00 AM,94.87
26Q191,P.S. 191 MAYFLOWER,6/21/2022 12:00:00 AM,91.23
26Q203,P.S. 203 OAKLAND GARDENS,6/21/2022 12:00:00 AM,93.68
26Q205,P.S. 205 ALEXANDER GRAHAM BELL,6/21/2022 12:00:00 AM,94.98
26Q213,P.S. 213 THE CARL ULLMAN SCHOOL,6/21/2022 12:00:00 AM,92.70
26Q216,J.H.S. 216 GEORGE J. RYAN,6/21/2022 12:00:00 AM,93.44
26Q221,P.S. 221 THE NORTH HILLS SCHOOL,6/21/2022 12:00:00 AM,94.27
26Q266,P.S. I.S. 266,6/21/2022 12:00:00 AM,87.47
26Q376,P.S. 376,6/21/2022 12:00:00 AM,88.80
26Q390,THE CIVIC SCHOOL OF BAYSIDE HILLS,6/21/2022 12:00:00 AM,90.90
27Q042,P.S. M.S 042 R. VERNAM,6/21/2022 12:00:00 AM,79.53
27Q043,P.S. 043,6/21/2022 12:00:00 AM,73.64
27Q045,P.S. 045 CLARENCE WITHERSPOON,6/21/2022 12:00:00 AM,86.54
27Q047,P.S. 047 CHRIS GALAS,6/21/2022 12:00:00 AM,92.88
27Q051,P.S. 051,6/21/2022 12:00:00 AM,88.52
27Q053,M.S. 053 BRIAN PICCOLO,6/21/2022 12:00:00 AM,80.51
27Q056,P.S. 056 HARRY EICHLER,6/21/2022 12:00:00 AM,87.98
27Q060,P.S. 060 WOODHAVEN,6/21/2022 12:00:00 AM,88.55
