SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,4/27/2022 12:00:00 AM,89.00
01M015,P.S. 015 ROBERTO CLEMENTE,4/27/2022 12:00:00 AM,92.81
01M019,P.S. 019 ASHER LEVY,4/27/2022 12:00:00 AM,89.61
01M020,P.S. 020 ANNA SILVER,4/27/2022 12:00:00 AM,88.92
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,4/27/2022 12:00:00 AM,85.60
01M063,THE STAR ACADEMY   P.S.63,4/27/2022 12:00:00 AM,89.56
01M064,P.S. 064 ROBERT SIMON,4/27/2022 12:00:00 AM,89.37
01M110,P.S. 110 FLORENCE NIGHTINGALE,4/27/2022 12:00:00 AM,92.72
01M134,P.S. 134 HENRIETTA SZOLD,4/27/2022 12:00:00 AM,88.46
01M140,P.S. 140 NATHAN STRAUS,4/27/2022 12:00:00 AM,85.29
01M142,P.S. 142 AMALIA CASTRO,4/27/2022 12:00:00 AM,90.44
01M184,P.S. 184M SHUANG WEN,4/27/2022 12:00:00 AM,96.80
01M188,P.S. 188 THE ISLAND SCHOOL,4/27/2022 12:00:00 AM,93.11
01M292,ORCHARD COLLEGIATE ACADEMY,4/27/2022 12:00:00 AM,76.24
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4/27/2022 12:00:00 AM,96.42
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,4/27/2022 12:00:00 AM,81.91
01M361,THE CHILDREN S WORKSHOP SCHOOL,4/27/2022 12:00:00 AM,92.70
01M363,NEIGHBORHOOD SCHOOL,4/27/2022 12:00:00 AM,89.71
01M364,EARTH SCHOOL,4/27/2022 12:00:00 AM,91.17
01M378,SCHOOL FOR GLOBAL LEADERS,4/27/2022 12:00:00 AM,91.94
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,4/27/2022 12:00:00 AM,82.80
01M450,EAST SIDE COMMUNITY SCHOOL,4/27/2022 12:00:00 AM,100.00
01M458,FORSYTH SATELLITE ACADEMY,4/27/2022 12:00:00 AM,57.63
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,4/27/2022 12:00:00 AM,65.96
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",4/27/2022 12:00:00 AM,95.02
01M650,CASCADES HIGH SCHOOL,4/27/2022 12:00:00 AM,40.00
01M696,BARD HIGH SCHOOL EARLY COLLEGE,4/27/2022 12:00:00 AM,87.10
