SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,3/7/2022 12:00:00 AM,89.00
01M015,P.S. 015 ROBERTO CLEMENTE,3/7/2022 12:00:00 AM,88.82
01M019,P.S. 019 ASHER LEVY,3/7/2022 12:00:00 AM,87.43
01M020,P.S. 020 ANNA SILVER,3/7/2022 12:00:00 AM,91.71
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,3/7/2022 12:00:00 AM,89.01
01M063,THE STAR ACADEMY   P.S.63,3/7/2022 12:00:00 AM,84.78
01M064,P.S. 064 ROBERT SIMON,3/7/2022 12:00:00 AM,89.90
01M110,P.S. 110 FLORENCE NIGHTINGALE,3/7/2022 12:00:00 AM,92.67
01M134,P.S. 134 HENRIETTA SZOLD,3/7/2022 12:00:00 AM,86.66
01M140,P.S. 140 NATHAN STRAUS,3/7/2022 12:00:00 AM,81.12
01M142,P.S. 142 AMALIA CASTRO,3/7/2022 12:00:00 AM,89.88
01M184,P.S. 184M SHUANG WEN,3/7/2022 12:00:00 AM,96.94
01M188,P.S. 188 THE ISLAND SCHOOL,3/7/2022 12:00:00 AM,82.70
01M292,ORCHARD COLLEGIATE ACADEMY,3/7/2022 12:00:00 AM,81.20
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3/7/2022 12:00:00 AM,94.17
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,3/7/2022 12:00:00 AM,92.63
01M361,THE CHILDREN S WORKSHOP SCHOOL,3/7/2022 12:00:00 AM,90.97
01M363,NEIGHBORHOOD SCHOOL,3/7/2022 12:00:00 AM,93.85
01M364,EARTH SCHOOL,3/7/2022 12:00:00 AM,91.17
01M378,SCHOOL FOR GLOBAL LEADERS,3/7/2022 12:00:00 AM,91.12
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,3/7/2022 12:00:00 AM,86.47
01M450,EAST SIDE COMMUNITY SCHOOL,3/7/2022 12:00:00 AM,99.85
01M458,FORSYTH SATELLITE ACADEMY,3/7/2022 12:00:00 AM,51.61
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,3/7/2022 12:00:00 AM,69.62
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",3/7/2022 12:00:00 AM,94.59
01M650,CASCADES HIGH SCHOOL,3/7/2022 12:00:00 AM,40.51
01M696,BARD HIGH SCHOOL EARLY COLLEGE,3/7/2022 12:00:00 AM,91.22
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,3/7/2022 12:00:00 AM,94.17
02M001,P.S. 001 ALFRED E. SMITH,3/7/2022 12:00:00 AM,88.26
02M002,P.S. 002 MEYER LONDON,3/7/2022 12:00:00 AM,94.11
02M003,P.S. 003 CHARRETTE SCHOOL,3/7/2022 12:00:00 AM,94.93
02M006,P.S. 006 LILLIE D. BLAKE,3/7/2022 12:00:00 AM,95.10
02M011,P.S. 011 WILLIAM T. HARRIS,3/7/2022 12:00:00 AM,94.76
02M033,P.S. 033 CHELSEA PREP,3/7/2022 12:00:00 AM,93.26
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,3/7/2022 12:00:00 AM,96.66
02M041,P.S. 041 GREENWICH VILLAGE,3/7/2022 12:00:00 AM,95.74
02M042,P.S. 042 BENJAMIN ALTMAN,3/7/2022 12:00:00 AM,95.41
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,3/7/2022 12:00:00 AM,82.83
02M051,P.S. 051 ELIAS HOWE,3/7/2022 12:00:00 AM,94.06
02M059,P.S. 059 BEEKMAN HILL INTERNATIONAL,3/7/2022 12:00:00 AM,96.98
02M077,P.S. 77 LOWER LAB SCHOOL,3/7/2022 12:00:00 AM,96.24
02M089,P.S. 89,3/7/2022 12:00:00 AM,96.75
02M104,J.H.S. 104 SIMON BARUCH,3/7/2022 12:00:00 AM,96.90
