SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,5/18/2022 12:00:00 AM,86.77
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIG",5/18/2022 12:00:00 AM,86.61
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,5/18/2022 12:00:00 AM,77.03
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,5/18/2022 12:00:00 AM,73.50
17K548,BROOKLYN SCHOOL FOR MUSIC   THEATRE,5/18/2022 12:00:00 AM,76.01
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,5/18/2022 12:00:00 AM,33.82
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,5/18/2022 12:00:00 AM,91.47
17K600,CLARA BARTON HIGH SCHOOL,5/18/2022 12:00:00 AM,75.99
17K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,5/18/2022 12:00:00 AM,48.14
17K705,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL,5/18/2022 12:00:00 AM,84.06
17K722,NEW HEIGHTS MIDDLE SCHOOL,5/18/2022 12:00:00 AM,91.54
17K745,BROOKLYN INSTITUTE FOR LIBERAL ARTS,5/18/2022 12:00:00 AM,78.71
17K751,ACADEMY FOR HEALTH CAREERS,5/18/2022 12:00:00 AM,66.94
17K770,P.S. 770 NEW AMERICAN ACADEMY,5/18/2022 12:00:00 AM,89.89
18K066,P.S. 66,5/18/2022 12:00:00 AM,92.77
18K068,I.S. 068 ISAAC BILDERSEE,5/18/2022 12:00:00 AM,91.77
18K114,P.S. 114 RYDER ELEMENTARY,5/18/2022 12:00:00 AM,89.70
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,5/18/2022 12:00:00 AM,92.55
18K135,P.S. 135 SHELDON A. BROOKNER,5/18/2022 12:00:00 AM,91.06
18K208,P.S. 208 ELSA EBELING,5/18/2022 12:00:00 AM,92.25
18K211,I.S. 211 JOHN WILSON,5/18/2022 12:00:00 AM,90.27
18K219,P.S. 219 KENNEDY KING,5/18/2022 12:00:00 AM,89.35
18K233,P.S. 233 LANGSTON HUGHES,5/18/2022 12:00:00 AM,88.27
18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,5/18/2022 12:00:00 AM,90.89
18K244,P.S. 244 RICHARD R. GREEN,5/18/2022 12:00:00 AM,90.08
18K268,P.S. 268 EMMA LAZARUS,5/18/2022 12:00:00 AM,89.68
18K272,P.S. 272 CURTIS ESTABROOK,5/18/2022 12:00:00 AM,86.14
18K276,P.S. 276 LOUIS MARSHALL,5/18/2022 12:00:00 AM,91.01
18K279,P.S. 279 HERMAN SCHREIBER,5/18/2022 12:00:00 AM,91.66
18K285,I.S. 285 MEYER LEVIN,5/18/2022 12:00:00 AM,90.68
18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,5/18/2022 12:00:00 AM,92.10
18K563,IT TAKES A VILLAGE ACADEMY,5/18/2022 12:00:00 AM,83.42
18K566,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND,5/18/2022 12:00:00 AM,74.03
18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,5/18/2022 12:00:00 AM,76.41
18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,5/18/2022 12:00:00 AM,68.51
18K576,VICTORY COLLEGIATE HIGH SCHOOL,5/18/2022 12:00:00 AM,70.08
18K578,BROOKLYN BRIDGE ACADEMY,5/18/2022 12:00:00 AM,53.57
18K581,"THE MIDDLE SCHOOL OF MEDIA, LAW AND FINE ARTS",5/18/2022 12:00:00 AM,94.01
18K588,MIDDLE SCHOOL FOR ART AND PHILOSOPHY,5/18/2022 12:00:00 AM,90.44
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,5/18/2022 12:00:00 AM,64.54
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,5/18/2022 12:00:00 AM,78.30
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,5/18/2022 12:00:00 AM,84.16
18K635,OLYMPUS ACADEMY,5/18/2022 12:00:00 AM,46.32
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,5/18/2022 12:00:00 AM,74.85
18K642,URBAN ACTION ACADEMY,5/18/2022 12:00:00 AM,76.64
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,5/18/2022 12:00:00 AM,56.11
18K763,BROOKLYN SCIENCE AND ENGINEERING ACADEMY,5/18/2022 12:00:00 AM,94.42
19K007,P.S. 007 ABRAHAM LINCOLN,5/18/2022 12:00:00 AM,95.92
19K013,P.S. 013 ROBERTO CLEMENTE,5/18/2022 12:00:00 AM,89.06
19K065,P.S. 065,5/18/2022 12:00:00 AM,92.07
19K089,P.S. 089 CYPRESS HILLS,5/18/2022 12:00:00 AM,94.94
19K108,P.S. 108 SAL ABBRACCIAMENTO,5/18/2022 12:00:00 AM,92.22
19K149,P.S. 149 DANNY KAYE,5/18/2022 12:00:00 AM,90.56
19K158,P.S. 158 WARWICK,5/18/2022 12:00:00 AM,87.47
19K159,P.S. 159 ISAAC PITKIN,5/18/2022 12:00:00 AM,91.20
19K171,I.S. 171 ABRAHAM LINCOLN,5/18/2022 12:00:00 AM,93.83
19K190,P.S. 190 SHEFFIELD,5/18/2022 12:00:00 AM,91.66
19K202,P.S. 202 ERNEST S. JENKYNS,5/18/2022 12:00:00 AM,84.04
19K213,P.S. 213 NEW LOTS,5/18/2022 12:00:00 AM,78.37
19K214,P.S. 214 MICHAEL FRIEDSAM,5/18/2022 12:00:00 AM,89.42
19K218,J.H.S. 218 JAMES P. SINNOTT,5/18/2022 12:00:00 AM,85.93
19K224,P.S. 224 HALE A. WOODRUFF,5/18/2022 12:00:00 AM,85.66
19K273,P.S. 273 WORTMAN,5/18/2022 12:00:00 AM,86.08
19K290,P.S. 290 JUAN MOREL CAMPOS,5/18/2022 12:00:00 AM,94.68
19K292,J.H.S. 292 MARGARET S. DOUGLAS,5/18/2022 12:00:00 AM,88.88
19K306,P.S. 306 ETHAN ALLEN,5/18/2022 12:00:00 AM,89.05
19K325,THE FRESH CREEK SCHOOL,5/18/2022 12:00:00 AM,88.19
19K328,P.S. 328 PHYLLIS WHEATLEY,5/18/2022 12:00:00 AM,86.46
19K345,P.S. 345 PATROLMAN ROBERT BOLDEN,5/18/2022 12:00:00 AM,88.53
19K346,P.S. 346 ABE STARK,5/18/2022 12:00:00 AM,91.46
19K364,I.S. 364 GATEWAY,5/18/2022 12:00:00 AM,88.46
19K404,ACADEMY FOR YOUNG WRITERS,5/18/2022 12:00:00 AM,67.74
19K409,EAST NEW YORK FAMILY ACADEMY,5/18/2022 12:00:00 AM,86.07
19K422,SPRING CREEK COMMUNITY SCHOOL,5/18/2022 12:00:00 AM,77.47
19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,5/18/2022 12:00:00 AM,93.48
19K502,FDNY   CAPTAIN VERNON A. RICHARD HIGH SCHOOL FOR F,5/18/2022 12:00:00 AM,77.72
19K504,HIGH SCHOOL FOR CIVIL RIGHTS,5/18/2022 12:00:00 AM,64.70
19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,5/18/2022 12:00:00 AM,73.62
19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHO,5/18/2022 12:00:00 AM,84.39
19K557,BROOKLYN GARDENS ELEMENTARY SCHOOL,5/18/2022 12:00:00 AM,80.07
19K583,MULTICULTURAL HIGH SCHOOL,5/18/2022 12:00:00 AM,83.23
19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH S,5/18/2022 12:00:00 AM,70.33
19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,5/18/2022 12:00:00 AM,78.35
19K639,BROOKLYN LAB SCHOOL,5/18/2022 12:00:00 AM,78.46
19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL,5/18/2022 12:00:00 AM,91.90
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,5/18/2022 12:00:00 AM,63.50
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH,5/18/2022 12:00:00 AM,64.40
19K661,VISTA ACADEMY,5/18/2022 12:00:00 AM,93.64
19K662,LIBERTY AVENUE MIDDLE SCHOOL,5/18/2022 12:00:00 AM,86.27
19K663,SCHOOL OF THE FUTURE BROOKLYN,5/18/2022 12:00:00 AM,87.50
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5/18/2022 12:00:00 AM,88.44
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,5/18/2022 12:00:00 AM,64.43
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,5/18/2022 12:00:00 AM,73.25
19K760,HIGHLAND PARK COMMUNITY SCHOOL,5/18/2022 12:00:00 AM,94.91
19K764,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTH,5/18/2022 12:00:00 AM,85.32
19K907,LEGACY SCHOOL OF THE ARTS,5/18/2022 12:00:00 AM,86.48
19K935,M.S. 935,5/18/2022 12:00:00 AM,93.61
19K938,P.S. 938,5/18/2022 12:00:00 AM,92.85
19K953,THE EAST NEW YORK ARTS AND CIVICS HIGH SCHOOL,5/18/2022 12:00:00 AM,76.02
20K030,P.S. I.S. 30 MARY WHITE OVINGTON,5/18/2022 12:00:00 AM,93.84
20K048,P.S. 048 MAPLETON,5/18/2022 12:00:00 AM,94.75
20K062,J.H.S. 062 DITMAS,5/18/2022 12:00:00 AM,89.69
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5/18/2022 12:00:00 AM,95.68
20K102,P.S. 102 THE BAYVIEW,5/18/2022 12:00:00 AM,89.43
20K104,P.S. I.S. 104 THE FORT HAMILTON SCHOOL,5/18/2022 12:00:00 AM,90.98
20K105,P.S. 105 THE BLYTHEBOURNE,5/18/2022 12:00:00 AM,97.08
20K112,P.S. 112 LEFFERTS PARK,5/18/2022 12:00:00 AM,92.14
20K127,P.S. 127 MCKINLEY PARK,5/18/2022 12:00:00 AM,93.34
20K160,P.S. 160 WILLIAM T. SAMPSON,5/18/2022 12:00:00 AM,96.39
20K163,P.S. 163 BATH BEACH,5/18/2022 12:00:00 AM,89.03
20K164,P.S. 164 CAESAR RODNEY,5/18/2022 12:00:00 AM,93.71
20K170,RALPH A. FABRIZIO SCHOOL,5/18/2022 12:00:00 AM,95.90
20K176,P.S. 176 OVINGTON,5/18/2022 12:00:00 AM,95.57
20K179,P.S. 179 KENSINGTON,5/18/2022 12:00:00 AM,90.08
20K180,THE SEEALL ACADEMY,5/18/2022 12:00:00 AM,93.83
20K185,P.S. 185 WALTER KASSENBROCK,5/18/2022 12:00:00 AM,94.58
20K186,P.S. 186 DR. IRVING A GLADSTONE,5/18/2022 12:00:00 AM,93.56
20K187,THE CHRISTA MCAULIFFE SCHOOL I.S. 187,5/18/2022 12:00:00 AM,95.96
20K192,P.S. 192   THE MAGNET SCHOOL FOR MATH AND SCIENCE,5/18/2022 12:00:00 AM,91.86
20K200,P.S. 200 BENSON SCHOOL,5/18/2022 12:00:00 AM,91.58
20K201,J.H.S. 201 THE DYKER HEIGHTS,5/18/2022 12:00:00 AM,93.33
20K204,P.S. 204 VINCE LOMBARDI,5/18/2022 12:00:00 AM,94.49
20K205,P.S. 205 CLARION,5/18/2022 12:00:00 AM,91.16
20K220,J.H.S. 220 JOHN J. PERSHING,5/18/2022 12:00:00 AM,95.75
20K223,J.H.S. 223 THE MONTAUK,5/18/2022 12:00:00 AM,90.89
20K227,J.H.S. 227 EDWARD B. SHALLOW,5/18/2022 12:00:00 AM,93.01
20K229,P.S. 229 DYKER,5/18/2022 12:00:00 AM,93.92
20K247,P.S. 247 BROOKLYN,5/18/2022 12:00:00 AM,91.20
20K259,J.H.S. 259 WILLIAM MCKINLEY,5/18/2022 12:00:00 AM,94.02
20K264,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,5/18/2022 12:00:00 AM,90.24
20K310,THE SCHOOL FOR FUTURE LEADERS,5/18/2022 12:00:00 AM,95.19
20K445,NEW UTRECHT HIGH SCHOOL,5/18/2022 12:00:00 AM,79.52
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLO,5/18/2022 12:00:00 AM,79.29
20K490,FORT HAMILTON HIGH SCHOOL,5/18/2022 12:00:00 AM,69.57
20K503,P.S. 503: THE SCHOOL OF DISCOVERY,5/18/2022 12:00:00 AM,92.38
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,5/18/2022 12:00:00 AM,79.71
20K506,P.S. 506: THE SCHOOL OF JOURNALISM   TECHNOLOGY,5/18/2022 12:00:00 AM,92.61
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,5/18/2022 12:00:00 AM,78.90
20K682,THE ACADEMY OF TALENTED SCHOLARS,5/18/2022 12:00:00 AM,93.73
20K686,BROOKLYN SCHOOL OF INQUIRY,5/18/2022 12:00:00 AM,92.48
20K748,P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,5/18/2022 12:00:00 AM,94.72
20K768,DISTRICT 20 PRE K CENTER,5/18/2022 12:00:00 AM,78.66
20K936,MS 936 ARTS OFF 3RD,5/18/2022 12:00:00 AM,96.97
20K939,SUNSET SCHOOL OF CULTURAL LEARNING,5/18/2022 12:00:00 AM,93.75
20K971,"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",5/18/2022 12:00:00 AM,95.23
21K090,P.S. 90 EDNA COHEN SCHOOL,5/18/2022 12:00:00 AM,87.45
21K095,P.S. 095 THE GRAVESEND,5/18/2022 12:00:00 AM,90.25
21K096,I.S. 096 SETH LOW,5/18/2022 12:00:00 AM,80.55
21K097,P.S. 97 THE HIGHLAWN,5/18/2022 12:00:00 AM,95.16
21K098,I.S. 98 BAY ACADEMY,5/18/2022 12:00:00 AM,89.58
21K099,P.S. 099 ISAAC ASIMOV,5/18/2022 12:00:00 AM,89.31
21K100,P.S. 100 THE CONEY ISLAND SCHOOL,5/18/2022 12:00:00 AM,89.87
21K101,P.S. 101 THE VERRAZANO,5/18/2022 12:00:00 AM,94.73
21K121,P.S. 121 NELSON A. ROCKEFELLER,5/18/2022 12:00:00 AM,93.41
21K128,P.S. 128 BENSONHURST,5/18/2022 12:00:00 AM,92.27
21K153,P.S. 153 HOMECREST,5/18/2022 12:00:00 AM,88.56
21K177,P.S. 177 THE MARLBORO,5/18/2022 12:00:00 AM,89.09
21K188,P.S. 188 MICHAEL E. BERDY,5/18/2022 12:00:00 AM,86.15
21K199,P.S. 199 FREDERICK WACHTEL,5/18/2022 12:00:00 AM,89.16
21K209,P.S. 209 MARGARET MEAD,5/18/2022 12:00:00 AM,89.46
21K212,P.S. 212 LADY DEBORAH MOODY,5/18/2022 12:00:00 AM,91.83
21K215,P.S. 215 MORRIS H. WEISS,5/18/2022 12:00:00 AM,88.40
21K216,P.S. 216 ARTURO TOSCANINI,5/18/2022 12:00:00 AM,90.82
21K225,P.S. K225   THE EILEEN E. ZAGLIN,5/18/2022 12:00:00 AM,88.37
21K226,P.S. 226 ALFRED DE B. MASON,5/18/2022 12:00:00 AM,89.73
21K228,I.S. 228 DAVID A. BOODY,5/18/2022 12:00:00 AM,92.32
21K238,P.S. 238 ANNE SULLIVAN,5/18/2022 12:00:00 AM,93.43
21K239,MARK TWAIN I.S. 239 FOR THE GIFTED   TALENTED,5/18/2022 12:00:00 AM,92.96
21K253,P.S. 253,5/18/2022 12:00:00 AM,90.34
21K281,I.S. 281 JOSEPH B CAVALLARO,5/18/2022 12:00:00 AM,91.53
21K288,P.S. 288 THE SHIRLEY TANYHILL,5/18/2022 12:00:00 AM,87.43
21K303,I.S. 303 HERBERT S. EISENBERG,5/18/2022 12:00:00 AM,89.44
21K329,P.S. 329 SURFSIDE,5/18/2022 12:00:00 AM,88.66
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,5/18/2022 12:00:00 AM,82.00
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,5/18/2022 12:00:00 AM,84.48
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,5/18/2022 12:00:00 AM,68.82
21K410,ABRAHAM LINCOLN HIGH SCHOOL,5/18/2022 12:00:00 AM,74.18
21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,5/18/2022 12:00:00 AM,83.92
21K525,EDWARD R. MURROW HIGH SCHOOL,5/18/2022 12:00:00 AM,77.41
21K540,JOHN DEWEY HIGH SCHOOL,5/18/2022 12:00:00 AM,75.87
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,5/18/2022 12:00:00 AM,74.90
21K572,LEADERS HIGH SCHOOL,5/18/2022 12:00:00 AM,83.33
21K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,5/18/2022 12:00:00 AM,76.50
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,5/18/2022 12:00:00 AM,69.57
21K728,LIBERATION DIPLOMA PLUS,5/18/2022 12:00:00 AM,34.71
21K840,BROOKLYN S DAILY DISCOVERY PRE K CENTER,5/18/2022 12:00:00 AM,81.55
22K014,J.H.S. 014 SHELL BANK,5/18/2022 12:00:00 AM,90.08
22K052,P.S. 052 SHEEPSHEAD BAY,5/18/2022 12:00:00 AM,92.29
22K078,J.H.S. 078 ROY H. MANN,5/18/2022 12:00:00 AM,92.00
22K109,P.S. 109,5/18/2022 12:00:00 AM,89.67
22K119,P.S. 119 AMERSFORT,5/18/2022 12:00:00 AM,91.02
22K134,P.S. K134,5/18/2022 12:00:00 AM,94.28
22K139,P.S. 139 ALEXINE A. FENTY,5/18/2022 12:00:00 AM,90.80
22K152,SCHOOL OF SCIENCE   TECHNOLOGY,5/18/2022 12:00:00 AM,88.50
22K193,P.S. 193 GIL HODGES,5/18/2022 12:00:00 AM,89.91
22K194,P.S. 194 RAOUL WALLENBERG,5/18/2022 12:00:00 AM,91.29
22K195,P.S. 195 MANHATTAN BEACH,5/18/2022 12:00:00 AM,91.16
