SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,5/31/2022 12:00:00 AM,83.90
01M015,P.S. 015 ROBERTO CLEMENTE,5/31/2022 12:00:00 AM,78.02
01M019,P.S. 019 ASHER LEVY,5/31/2022 12:00:00 AM,77.59
01M020,P.S. 020 ANNA SILVER,5/31/2022 12:00:00 AM,79.46
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,5/31/2022 12:00:00 AM,76.98
01M063,THE STAR ACADEMY   P.S.63,5/31/2022 12:00:00 AM,87.29
01M064,P.S. 064 ROBERT SIMON,5/31/2022 12:00:00 AM,79.41
01M110,P.S. 110 FLORENCE NIGHTINGALE,5/31/2022 12:00:00 AM,91.11
01M134,P.S. 134 HENRIETTA SZOLD,5/31/2022 12:00:00 AM,85.00
01M140,P.S. 140 NATHAN STRAUS,5/31/2022 12:00:00 AM,77.64
01M142,P.S. 142 AMALIA CASTRO,5/31/2022 12:00:00 AM,79.64
01M184,P.S. 184M SHUANG WEN,5/31/2022 12:00:00 AM,94.05
01M188,P.S. 188 THE ISLAND SCHOOL,5/31/2022 12:00:00 AM,78.64
01M292,ORCHARD COLLEGIATE ACADEMY,5/31/2022 12:00:00 AM,75.62
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5/31/2022 12:00:00 AM,90.29
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,5/31/2022 12:00:00 AM,83.24
01M361,THE CHILDREN S WORKSHOP SCHOOL,5/31/2022 12:00:00 AM,90.03
01M363,NEIGHBORHOOD SCHOOL,5/31/2022 12:00:00 AM,87.65
01M364,EARTH SCHOOL,5/31/2022 12:00:00 AM,90.75
01M378,SCHOOL FOR GLOBAL LEADERS,5/31/2022 12:00:00 AM,82.84
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,5/31/2022 12:00:00 AM,78.41
01M450,EAST SIDE COMMUNITY SCHOOL,5/31/2022 12:00:00 AM,100.00
01M458,FORSYTH SATELLITE ACADEMY,5/31/2022 12:00:00 AM,46.96
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,5/31/2022 12:00:00 AM,58.79
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",5/31/2022 12:00:00 AM,91.70
01M650,CASCADES HIGH SCHOOL,5/31/2022 12:00:00 AM,37.39
01M696,BARD HIGH SCHOOL EARLY COLLEGE,5/31/2022 12:00:00 AM,75.20
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,5/31/2022 12:00:00 AM,88.37
02M001,P.S. 001 ALFRED E. SMITH,5/31/2022 12:00:00 AM,81.13
02M002,P.S. 002 MEYER LONDON,5/31/2022 12:00:00 AM,91.66
02M003,P.S. 003 CHARRETTE SCHOOL,5/31/2022 12:00:00 AM,88.39
02M006,P.S. 006 LILLIE D. BLAKE,5/31/2022 12:00:00 AM,NS
02M011,P.S. 011 WILLIAM T. HARRIS,5/31/2022 12:00:00 AM,91.34
02M033,P.S. 033 CHELSEA PREP,5/31/2022 12:00:00 AM,87.25
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,5/31/2022 12:00:00 AM,91.95
02M041,P.S. 041 GREENWICH VILLAGE,5/31/2022 12:00:00 AM,92.33
02M042,P.S. 042 BENJAMIN ALTMAN,5/31/2022 12:00:00 AM,91.76
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,5/31/2022 12:00:00 AM,76.31
02M051,P.S. 051 ELIAS HOWE,5/31/2022 12:00:00 AM,86.96
02M059,P.S. 059 BEEKMAN HILL INTERNATIONAL,5/31/2022 12:00:00 AM,91.01
02M077,P.S. 77 LOWER LAB SCHOOL,5/31/2022 12:00:00 AM,94.47
02M089,P.S. 89,5/31/2022 12:00:00 AM,86.84
02M104,J.H.S. 104 SIMON BARUCH,5/31/2022 12:00:00 AM,93.03
02M111,P.S. 111 ADOLPH S. OCHS,5/31/2022 12:00:00 AM,87.11
02M114,EAST SIDE MIDDLE SCHOOL,5/31/2022 12:00:00 AM,93.83
02M116,P.S. 116 MARY LINDLEY MURRAY,5/31/2022 12:00:00 AM,89.70
02M124,P.S. 124 YUNG WING,5/31/2022 12:00:00 AM,92.22
02M126,P.S. 126 JACOB AUGUST RIIS,5/31/2022 12:00:00 AM,90.74
02M130,P.S. 130 HERNANDO DE SOTO,5/31/2022 12:00:00 AM,96.73
02M131,M.S. 131,5/31/2022 12:00:00 AM,93.83
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,5/31/2022 12:00:00 AM,70.86
02M139,STEPHEN T. MATHER BUILDING ARTS   CRAFTSMANSHIP HI,5/31/2022 12:00:00 AM,68.91
02M150,P.S. 150,5/31/2022 12:00:00 AM,92.20
02M151,YORKVILLE COMMUNITY SCHOOL,5/31/2022 12:00:00 AM,89.54
02M158,P.S. 158 BAYARD TAYLOR,5/31/2022 12:00:00 AM,92.55
02M167,J.H.S. 167 ROBERT F. WAGNER,5/31/2022 12:00:00 AM,91.92
02M177,YORKVILLE EAST MIDDLE SCHOOL,5/31/2022 12:00:00 AM,91.40
02M183,P.S. 183 ROBERT L. STEVENSON,5/31/2022 12:00:00 AM,94.48
02M198,P.S. 198 ISADOR E. IDA STRAUS,5/31/2022 12:00:00 AM,89.52
02M212,P.S. 212 MIDTOWN WEST,5/31/2022 12:00:00 AM,85.06
02M217,P.S. I.S. 217 ROOSEVELT ISLAND,5/31/2022 12:00:00 AM,93.17
02M225,ELLA BAKER SCHOOL,5/31/2022 12:00:00 AM,88.56
02M234,P.S. 234 INDEPENDENCE SCHOOL,5/31/2022 12:00:00 AM,89.71
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,5/31/2022 12:00:00 AM,95.28
