SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,4/8/2022 12:00:00 AM,86.57
01M015,P.S. 015 ROBERTO CLEMENTE,4/8/2022 12:00:00 AM,84.06
01M019,P.S. 019 ASHER LEVY,4/8/2022 12:00:00 AM,85.24
01M020,P.S. 020 ANNA SILVER,4/8/2022 12:00:00 AM,88.42
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,4/8/2022 12:00:00 AM,81.15
01M063,THE STAR ACADEMY   P.S.63,4/8/2022 12:00:00 AM,85.71
01M064,P.S. 064 ROBERT SIMON,4/8/2022 12:00:00 AM,79.61
01M110,P.S. 110 FLORENCE NIGHTINGALE,4/8/2022 12:00:00 AM,96.11
01M134,P.S. 134 HENRIETTA SZOLD,4/8/2022 12:00:00 AM,85.24
01M140,P.S. 140 NATHAN STRAUS,4/8/2022 12:00:00 AM,78.99
01M142,P.S. 142 AMALIA CASTRO,4/8/2022 12:00:00 AM,84.13
01M184,P.S. 184M SHUANG WEN,4/8/2022 12:00:00 AM,94.56
01M188,P.S. 188 THE ISLAND SCHOOL,4/8/2022 12:00:00 AM,78.88
01M292,ORCHARD COLLEGIATE ACADEMY,4/8/2022 12:00:00 AM,74.46
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4/8/2022 12:00:00 AM,90.90
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,4/8/2022 12:00:00 AM,88.77
01M361,THE CHILDREN S WORKSHOP SCHOOL,4/8/2022 12:00:00 AM,86.54
01M363,NEIGHBORHOOD SCHOOL,4/8/2022 12:00:00 AM,76.54
01M364,EARTH SCHOOL,4/8/2022 12:00:00 AM,74.54
01M378,SCHOOL FOR GLOBAL LEADERS,4/8/2022 12:00:00 AM,84.02
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,4/8/2022 12:00:00 AM,85.77
01M450,EAST SIDE COMMUNITY SCHOOL,4/8/2022 12:00:00 AM,NS
01M458,FORSYTH SATELLITE ACADEMY,4/8/2022 12:00:00 AM,43.57
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,4/8/2022 12:00:00 AM,61.83
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",4/8/2022 12:00:00 AM,92.25
01M650,CASCADES HIGH SCHOOL,4/8/2022 12:00:00 AM,49.60
01M696,BARD HIGH SCHOOL EARLY COLLEGE,4/8/2022 12:00:00 AM,75.99
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,4/8/2022 12:00:00 AM,89.63
02M001,P.S. 001 ALFRED E. SMITH,4/8/2022 12:00:00 AM,90.61
02M002,P.S. 002 MEYER LONDON,4/8/2022 12:00:00 AM,91.36
02M003,P.S. 003 CHARRETTE SCHOOL,4/8/2022 12:00:00 AM,91.46
02M006,P.S. 006 LILLIE D. BLAKE,4/8/2022 12:00:00 AM,94.77
02M011,P.S. 011 WILLIAM T. HARRIS,4/8/2022 12:00:00 AM,90.65
02M033,P.S. 033 CHELSEA PREP,4/8/2022 12:00:00 AM,88.71
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,4/8/2022 12:00:00 AM,93.32
02M041,P.S. 041 GREENWICH VILLAGE,4/8/2022 12:00:00 AM,88.28
02M042,P.S. 042 BENJAMIN ALTMAN,4/8/2022 12:00:00 AM,94.85
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,4/8/2022 12:00:00 AM,79.22
02M051,P.S. 051 ELIAS HOWE,4/8/2022 12:00:00 AM,85.54
02M059,P.S. 059 BEEKMAN HILL INTERNATIONAL,4/8/2022 12:00:00 AM,93.24
02M077,P.S. 77 LOWER LAB SCHOOL,4/8/2022 12:00:00 AM,97.09
02M089,P.S. 89,4/8/2022 12:00:00 AM,93.84
02M104,J.H.S. 104 SIMON BARUCH,4/8/2022 12:00:00 AM,94.45
02M111,P.S. 111 ADOLPH S. OCHS,4/8/2022 12:00:00 AM,90.79
02M114,EAST SIDE MIDDLE SCHOOL,4/8/2022 12:00:00 AM,95.68
02M116,P.S. 116 MARY LINDLEY MURRAY,4/8/2022 12:00:00 AM,91.79
02M124,P.S. 124 YUNG WING,4/8/2022 12:00:00 AM,96.29
02M126,P.S. 126 JACOB AUGUST RIIS,4/8/2022 12:00:00 AM,96.30
02M130,P.S. 130 HERNANDO DE SOTO,4/8/2022 12:00:00 AM,95.65
02M131,M.S. 131,4/8/2022 12:00:00 AM,91.55
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,4/8/2022 12:00:00 AM,76.17
02M139,STEPHEN T. MATHER BUILDING ARTS   CRAFTSMANSHIP HI,4/8/2022 12:00:00 AM,74.67
02M150,P.S. 150,4/8/2022 12:00:00 AM,92.85
02M151,YORKVILLE COMMUNITY SCHOOL,4/8/2022 12:00:00 AM,88.80
02M158,P.S. 158 BAYARD TAYLOR,4/8/2022 12:00:00 AM,90.29
02M167,J.H.S. 167 ROBERT F. WAGNER,4/8/2022 12:00:00 AM,90.17
02M177,YORKVILLE EAST MIDDLE SCHOOL,4/8/2022 12:00:00 AM,91.81
02M183,P.S. 183 ROBERT L. STEVENSON,4/8/2022 12:00:00 AM,94.08
02M198,P.S. 198 ISADOR E. IDA STRAUS,4/8/2022 12:00:00 AM,86.76
02M212,P.S. 212 MIDTOWN WEST,4/8/2022 12:00:00 AM,86.11
02M217,P.S. I.S. 217 ROOSEVELT ISLAND,4/8/2022 12:00:00 AM,92.47
02M225,ELLA BAKER SCHOOL,4/8/2022 12:00:00 AM,89.02
02M234,P.S. 234 INDEPENDENCE SCHOOL,4/8/2022 12:00:00 AM,93.59
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,4/8/2022 12:00:00 AM,94.98
02M260,THE CLINTON SCHOOL,4/8/2022 12:00:00 AM,89.65
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",4/8/2022 12:00:00 AM,93.15
02M276,BATTERY PARK CITY SCHOOL,4/8/2022 12:00:00 AM,93.37
02M280,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,4/8/2022 12:00:00 AM,82.27
02M281,THE RIVER SCHOOL,4/8/2022 12:00:00 AM,94.97
02M282,URBAN ASSEMBLY MAKER ACADEMY,4/8/2022 12:00:00 AM,69.26
02M288,FOOD AND FINANCE HIGH SCHOOL,4/8/2022 12:00:00 AM,66.10
02M289,I.S. 289,4/8/2022 12:00:00 AM,95.70
02M290,P.S. 290 MANHATTAN NEW SCHOOL,4/8/2022 12:00:00 AM,93.49
02M294,ESSEX STREET ACADEMY,4/8/2022 12:00:00 AM,76.66
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,4/8/2022 12:00:00 AM,74.46
02M297,M.S. 297,4/8/2022 12:00:00 AM,89.89
02M298,PACE HIGH SCHOOL,4/8/2022 12:00:00 AM,69.02
02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,",4/8/2022 12:00:00 AM,68.75
02M303,"FACING HISTORY SCHOOL, THE",4/8/2022 12:00:00 AM,75.07
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",4/8/2022 12:00:00 AM,77.08
02M308,LOWER MANHATTAN ARTS ACADEMY,4/8/2022 12:00:00 AM,64.01
02M312,NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE,4/8/2022 12:00:00 AM,96.06
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",4/8/2022 12:00:00 AM,34.78
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,",4/8/2022 12:00:00 AM,72.22
02M340,SIXTH AVENUE ELEMENTARY SCHOOL,4/8/2022 12:00:00 AM,89.05
02M343,THE PECK SLIP SCHOOL,4/8/2022 12:00:00 AM,93.40
02M347,THE 47 AMERICAN SIGN LANGUAGE   ENGLISH LOWER SCHO,4/8/2022 12:00:00 AM,82.88
02M374,GRAMERCY ARTS HIGH SCHOOL,4/8/2022 12:00:00 AM,82.62
02M376,NYC ISCHOOL,4/8/2022 12:00:00 AM,NS
02M391,DISTRICT 2 PRE K CENTER,4/8/2022 12:00:00 AM,89.28
02M392,MANHATTAN BUSINESS ACADEMY,4/8/2022 12:00:00 AM,75.64
02M393,BUSINESS OF SPORTS SCHOOL,4/8/2022 12:00:00 AM,79.77
02M394,EMMA LAZARUS HIGH SCHOOL,4/8/2022 12:00:00 AM,89.79
02M397,SPRUCE STREET SCHOOL,4/8/2022 12:00:00 AM,94.63
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,4/8/2022 12:00:00 AM,71.14
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,4/8/2022 12:00:00 AM,70.58
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,4/8/2022 12:00:00 AM,87.39
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,4/8/2022 12:00:00 AM,86.94
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,4/8/2022 12:00:00 AM,91.44
02M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,4/8/2022 12:00:00 AM,88.27
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,4/8/2022 12:00:00 AM,95.94
02M414,N.Y.C. MUSEUM SCHOOL,4/8/2022 12:00:00 AM,92.43
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,4/8/2022 12:00:00 AM,92.92
02M418,MILLENNIUM HIGH SCHOOL,4/8/2022 12:00:00 AM,93.78
02M419,LANDMARK HIGH SCHOOL,4/8/2022 12:00:00 AM,67.00
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVI,4/8/2022 12:00:00 AM,81.50
02M422,QUEST TO LEARN,4/8/2022 12:00:00 AM,80.85
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,4/8/2022 12:00:00 AM,76.27
