SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,6/6/2022 12:00:00 AM,85.04
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIG",6/6/2022 12:00:00 AM,82.06
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,6/6/2022 12:00:00 AM,77.97
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,6/6/2022 12:00:00 AM,75.15
17K548,BROOKLYN SCHOOL FOR MUSIC   THEATRE,6/6/2022 12:00:00 AM,73.51
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,6/6/2022 12:00:00 AM,44.92
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,6/6/2022 12:00:00 AM,87.26
17K600,CLARA BARTON HIGH SCHOOL,6/6/2022 12:00:00 AM,72.88
17K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,6/6/2022 12:00:00 AM,48.48
17K705,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL,6/6/2022 12:00:00 AM,88.85
17K722,NEW HEIGHTS MIDDLE SCHOOL,6/6/2022 12:00:00 AM,NS
17K745,BROOKLYN INSTITUTE FOR LIBERAL ARTS,6/6/2022 12:00:00 AM,90.42
17K751,ACADEMY FOR HEALTH CAREERS,6/6/2022 12:00:00 AM,62.76
17K770,P.S. 770 NEW AMERICAN ACADEMY,6/6/2022 12:00:00 AM,92.70
18K066,P.S. 66,6/6/2022 12:00:00 AM,87.75
18K068,I.S. 068 ISAAC BILDERSEE,6/6/2022 12:00:00 AM,86.58
18K114,P.S. 114 RYDER ELEMENTARY,6/6/2022 12:00:00 AM,83.98
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,6/6/2022 12:00:00 AM,90.94
18K135,P.S. 135 SHELDON A. BROOKNER,6/6/2022 12:00:00 AM,91.87
18K208,P.S. 208 ELSA EBELING,6/6/2022 12:00:00 AM,88.56
18K211,I.S. 211 JOHN WILSON,6/6/2022 12:00:00 AM,85.11
18K219,P.S. 219 KENNEDY KING,6/6/2022 12:00:00 AM,90.25
18K233,P.S. 233 LANGSTON HUGHES,6/6/2022 12:00:00 AM,88.58
18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,6/6/2022 12:00:00 AM,88.91
18K244,P.S. 244 RICHARD R. GREEN,6/6/2022 12:00:00 AM,89.57
18K268,P.S. 268 EMMA LAZARUS,6/6/2022 12:00:00 AM,85.99
18K272,P.S. 272 CURTIS ESTABROOK,6/6/2022 12:00:00 AM,82.09
18K276,P.S. 276 LOUIS MARSHALL,6/6/2022 12:00:00 AM,88.22
18K279,P.S. 279 HERMAN SCHREIBER,6/6/2022 12:00:00 AM,88.76
18K285,I.S. 285 MEYER LEVIN,6/6/2022 12:00:00 AM,86.72
18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,6/6/2022 12:00:00 AM,88.92
18K563,IT TAKES A VILLAGE ACADEMY,6/6/2022 12:00:00 AM,74.58
18K566,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND,6/6/2022 12:00:00 AM,72.46
18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,6/6/2022 12:00:00 AM,73.19
18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,6/6/2022 12:00:00 AM,65.18
18K576,VICTORY COLLEGIATE HIGH SCHOOL,6/6/2022 12:00:00 AM,60.59
18K578,BROOKLYN BRIDGE ACADEMY,6/6/2022 12:00:00 AM,52.44
18K581,"THE MIDDLE SCHOOL OF MEDIA, LAW AND FINE ARTS",6/6/2022 12:00:00 AM,88.16
18K588,MIDDLE SCHOOL FOR ART AND PHILOSOPHY,6/6/2022 12:00:00 AM,92.25
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,6/6/2022 12:00:00 AM,82.53
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,6/6/2022 12:00:00 AM,83.01
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,6/6/2022 12:00:00 AM,77.54
18K635,OLYMPUS ACADEMY,6/6/2022 12:00:00 AM,40.87
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,6/6/2022 12:00:00 AM,72.27
18K642,URBAN ACTION ACADEMY,6/6/2022 12:00:00 AM,66.91
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,6/6/2022 12:00:00 AM,56.55
18K763,BROOKLYN SCIENCE AND ENGINEERING ACADEMY,6/6/2022 12:00:00 AM,94.13
19K007,P.S. 007 ABRAHAM LINCOLN,6/6/2022 12:00:00 AM,93.51
19K013,P.S. 013 ROBERTO CLEMENTE,6/6/2022 12:00:00 AM,85.41
19K065,P.S. 065,6/6/2022 12:00:00 AM,92.44
19K089,P.S. 089 CYPRESS HILLS,6/6/2022 12:00:00 AM,93.23
19K108,P.S. 108 SAL ABBRACCIAMENTO,6/6/2022 12:00:00 AM,89.61
19K149,P.S. 149 DANNY KAYE,6/6/2022 12:00:00 AM,90.94
19K158,P.S. 158 WARWICK,6/6/2022 12:00:00 AM,90.63
19K159,P.S. 159 ISAAC PITKIN,6/6/2022 12:00:00 AM,88.66
19K171,I.S. 171 ABRAHAM LINCOLN,6/6/2022 12:00:00 AM,90.61
19K190,P.S. 190 SHEFFIELD,6/6/2022 12:00:00 AM,88.63
19K202,P.S. 202 ERNEST S. JENKYNS,6/6/2022 12:00:00 AM,83.98
19K213,P.S. 213 NEW LOTS,6/6/2022 12:00:00 AM,82.88
19K214,P.S. 214 MICHAEL FRIEDSAM,6/6/2022 12:00:00 AM,91.17
19K218,J.H.S. 218 JAMES P. SINNOTT,6/6/2022 12:00:00 AM,81.67
19K224,P.S. 224 HALE A. WOODRUFF,6/6/2022 12:00:00 AM,81.63
19K273,P.S. 273 WORTMAN,6/6/2022 12:00:00 AM,84.09
19K290,P.S. 290 JUAN MOREL CAMPOS,6/6/2022 12:00:00 AM,88.59
19K292,J.H.S. 292 MARGARET S. DOUGLAS,6/6/2022 12:00:00 AM,84.95
19K306,P.S. 306 ETHAN ALLEN,6/6/2022 12:00:00 AM,82.26
19K325,THE FRESH CREEK SCHOOL,6/6/2022 12:00:00 AM,83.22
19K328,P.S. 328 PHYLLIS WHEATLEY,6/6/2022 12:00:00 AM,72.55
19K345,P.S. 345 PATROLMAN ROBERT BOLDEN,6/6/2022 12:00:00 AM,84.55
19K346,P.S. 346 ABE STARK,6/6/2022 12:00:00 AM,85.39
19K364,I.S. 364 GATEWAY,6/6/2022 12:00:00 AM,87.84
19K404,ACADEMY FOR YOUNG WRITERS,6/6/2022 12:00:00 AM,72.72
19K409,EAST NEW YORK FAMILY ACADEMY,6/6/2022 12:00:00 AM,77.05
19K422,SPRING CREEK COMMUNITY SCHOOL,6/6/2022 12:00:00 AM,76.88
19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,6/6/2022 12:00:00 AM,89.76
19K502,FDNY   CAPTAIN VERNON A. RICHARD HIGH SCHOOL FOR F,6/6/2022 12:00:00 AM,72.19
19K504,HIGH SCHOOL FOR CIVIL RIGHTS,6/6/2022 12:00:00 AM,67.76
19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,6/6/2022 12:00:00 AM,72.45
19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHO,6/6/2022 12:00:00 AM,75.71
19K557,BROOKLYN GARDENS ELEMENTARY SCHOOL,6/6/2022 12:00:00 AM,83.98
19K583,MULTICULTURAL HIGH SCHOOL,6/6/2022 12:00:00 AM,85.25
19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH S,6/6/2022 12:00:00 AM,72.82
19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,6/6/2022 12:00:00 AM,76.09
19K639,BROOKLYN LAB SCHOOL,6/6/2022 12:00:00 AM,70.37
19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL,6/6/2022 12:00:00 AM,81.45
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,6/6/2022 12:00:00 AM,67.13
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH,6/6/2022 12:00:00 AM,66.85
19K661,VISTA ACADEMY,6/6/2022 12:00:00 AM,87.69
19K662,LIBERTY AVENUE MIDDLE SCHOOL,6/6/2022 12:00:00 AM,89.13
19K663,SCHOOL OF THE FUTURE BROOKLYN,6/6/2022 12:00:00 AM,86.45
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,6/6/2022 12:00:00 AM,85.03
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6/6/2022 12:00:00 AM,80.67
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,6/6/2022 12:00:00 AM,71.31
19K760,HIGHLAND PARK COMMUNITY SCHOOL,6/6/2022 12:00:00 AM,90.54
19K764,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTH,6/6/2022 12:00:00 AM,83.48
19K907,LEGACY SCHOOL OF THE ARTS,6/6/2022 12:00:00 AM,89.93
19K935,M.S. 935,6/6/2022 12:00:00 AM,88.29
19K938,P.S. 938,6/6/2022 12:00:00 AM,NS
19K953,THE EAST NEW YORK ARTS AND CIVICS HIGH SCHOOL,6/6/2022 12:00:00 AM,76.02
20K030,P.S. I.S. 30 MARY WHITE OVINGTON,6/6/2022 12:00:00 AM,90.19
20K048,P.S. 048 MAPLETON,6/6/2022 12:00:00 AM,89.40
20K062,J.H.S. 062 DITMAS,6/6/2022 12:00:00 AM,92.25
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,6/6/2022 12:00:00 AM,96.14
20K102,P.S. 102 THE BAYVIEW,6/6/2022 12:00:00 AM,89.74
20K104,P.S. I.S. 104 THE FORT HAMILTON SCHOOL,6/6/2022 12:00:00 AM,92.97
20K105,P.S. 105 THE BLYTHEBOURNE,6/6/2022 12:00:00 AM,96.69
20K112,P.S. 112 LEFFERTS PARK,6/6/2022 12:00:00 AM,90.71
20K127,P.S. 127 MCKINLEY PARK,6/6/2022 12:00:00 AM,94.65
20K160,P.S. 160 WILLIAM T. SAMPSON,6/6/2022 12:00:00 AM,96.90
20K163,P.S. 163 BATH BEACH,6/6/2022 12:00:00 AM,91.88
20K164,P.S. 164 CAESAR RODNEY,6/6/2022 12:00:00 AM,93.54
20K170,RALPH A. FABRIZIO SCHOOL,6/6/2022 12:00:00 AM,91.73
20K176,P.S. 176 OVINGTON,6/6/2022 12:00:00 AM,94.00
20K179,P.S. 179 KENSINGTON,6/6/2022 12:00:00 AM,87.02
20K180,THE SEEALL ACADEMY,6/6/2022 12:00:00 AM,91.01
20K185,P.S. 185 WALTER KASSENBROCK,6/6/2022 12:00:00 AM,89.16
20K186,P.S. 186 DR. IRVING A GLADSTONE,6/6/2022 12:00:00 AM,93.00
20K187,THE CHRISTA MCAULIFFE SCHOOL I.S. 187,6/6/2022 12:00:00 AM,97.37
20K192,P.S. 192   THE MAGNET SCHOOL FOR MATH AND SCIENCE,6/6/2022 12:00:00 AM,87.11
20K200,P.S. 200 BENSON SCHOOL,6/6/2022 12:00:00 AM,90.33
20K201,J.H.S. 201 THE DYKER HEIGHTS,6/6/2022 12:00:00 AM,94.88
20K204,P.S. 204 VINCE LOMBARDI,6/6/2022 12:00:00 AM,93.37
20K205,P.S. 205 CLARION,6/6/2022 12:00:00 AM,90.42
20K220,J.H.S. 220 JOHN J. PERSHING,6/6/2022 12:00:00 AM,95.99
20K223,J.H.S. 223 THE MONTAUK,6/6/2022 12:00:00 AM,91.02
20K227,J.H.S. 227 EDWARD B. SHALLOW,6/6/2022 12:00:00 AM,85.82
20K229,P.S. 229 DYKER,6/6/2022 12:00:00 AM,93.68
20K247,P.S. 247 BROOKLYN,6/6/2022 12:00:00 AM,92.50
20K259,J.H.S. 259 WILLIAM MCKINLEY,6/6/2022 12:00:00 AM,92.57
20K264,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,6/6/2022 12:00:00 AM,91.30
20K310,THE SCHOOL FOR FUTURE LEADERS,6/6/2022 12:00:00 AM,97.08
20K445,NEW UTRECHT HIGH SCHOOL,6/6/2022 12:00:00 AM,75.08
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLO,6/6/2022 12:00:00 AM,81.69
20K490,FORT HAMILTON HIGH SCHOOL,6/6/2022 12:00:00 AM,82.53
20K503,P.S. 503: THE SCHOOL OF DISCOVERY,6/6/2022 12:00:00 AM,88.01
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,6/6/2022 12:00:00 AM,71.55
20K506,P.S. 506: THE SCHOOL OF JOURNALISM   TECHNOLOGY,6/6/2022 12:00:00 AM,88.67
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,6/6/2022 12:00:00 AM,81.92
20K682,THE ACADEMY OF TALENTED SCHOLARS,6/6/2022 12:00:00 AM,92.02
20K686,BROOKLYN SCHOOL OF INQUIRY,6/6/2022 12:00:00 AM,92.27
20K748,P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,6/6/2022 12:00:00 AM,94.24
20K768,DISTRICT 20 PRE K CENTER,6/6/2022 12:00:00 AM,80.52
20K936,MS 936 ARTS OFF 3RD,6/6/2022 12:00:00 AM,96.32
20K939,SUNSET SCHOOL OF CULTURAL LEARNING,6/6/2022 12:00:00 AM,93.75
20K971,"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",6/6/2022 12:00:00 AM,91.77
21K090,P.S. 90 EDNA COHEN SCHOOL,6/6/2022 12:00:00 AM,88.22
21K095,P.S. 095 THE GRAVESEND,6/6/2022 12:00:00 AM,91.10
21K096,I.S. 096 SETH LOW,6/6/2022 12:00:00 AM,86.09
21K097,P.S. 97 THE HIGHLAWN,6/6/2022 12:00:00 AM,93.99
21K098,I.S. 98 BAY ACADEMY,6/6/2022 12:00:00 AM,88.72
21K099,P.S. 099 ISAAC ASIMOV,6/6/2022 12:00:00 AM,85.20
21K100,P.S. 100 THE CONEY ISLAND SCHOOL,6/6/2022 12:00:00 AM,90.35
21K101,P.S. 101 THE VERRAZANO,6/6/2022 12:00:00 AM,94.43
21K121,P.S. 121 NELSON A. ROCKEFELLER,6/6/2022 12:00:00 AM,85.80
21K128,P.S. 128 BENSONHURST,6/6/2022 12:00:00 AM,90.90
21K153,P.S. 153 HOMECREST,6/6/2022 12:00:00 AM,86.11
21K177,P.S. 177 THE MARLBORO,6/6/2022 12:00:00 AM,88.20
21K188,P.S. 188 MICHAEL E. BERDY,6/6/2022 12:00:00 AM,86.53
21K199,P.S. 199 FREDERICK WACHTEL,6/6/2022 12:00:00 AM,87.16
21K209,P.S. 209 MARGARET MEAD,6/6/2022 12:00:00 AM,92.55
21K212,P.S. 212 LADY DEBORAH MOODY,6/6/2022 12:00:00 AM,92.15
21K215,P.S. 215 MORRIS H. WEISS,6/6/2022 12:00:00 AM,87.04
21K216,P.S. 216 ARTURO TOSCANINI,6/6/2022 12:00:00 AM,90.11
21K225,P.S. K225   THE EILEEN E. ZAGLIN,6/6/2022 12:00:00 AM,86.57
