SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,6/8/2022 12:00:00 AM,84.99
01M015,P.S. 015 ROBERTO CLEMENTE,6/8/2022 12:00:00 AM,86.74
01M019,P.S. 019 ASHER LEVY,6/8/2022 12:00:00 AM,87.97
01M020,P.S. 020 ANNA SILVER,6/8/2022 12:00:00 AM,88.09
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,6/8/2022 12:00:00 AM,82.64
01M063,THE STAR ACADEMY   P.S.63,6/8/2022 12:00:00 AM,87.84
01M064,P.S. 064 ROBERT SIMON,6/8/2022 12:00:00 AM,86.76
01M110,P.S. 110 FLORENCE NIGHTINGALE,6/8/2022 12:00:00 AM,85.66
01M134,P.S. 134 HENRIETTA SZOLD,6/8/2022 12:00:00 AM,88.88
01M140,P.S. 140 NATHAN STRAUS,6/8/2022 12:00:00 AM,79.41
01M142,P.S. 142 AMALIA CASTRO,6/8/2022 12:00:00 AM,87.72
01M184,P.S. 184M SHUANG WEN,6/8/2022 12:00:00 AM,97.09
01M188,P.S. 188 THE ISLAND SCHOOL,6/8/2022 12:00:00 AM,79.29
01M292,ORCHARD COLLEGIATE ACADEMY,6/8/2022 12:00:00 AM,67.02
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,6/8/2022 12:00:00 AM,92.55
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6/8/2022 12:00:00 AM,86.55
01M361,THE CHILDREN S WORKSHOP SCHOOL,6/8/2022 12:00:00 AM,92.61
01M363,NEIGHBORHOOD SCHOOL,6/8/2022 12:00:00 AM,90.53
01M364,EARTH SCHOOL,6/8/2022 12:00:00 AM,90.71
01M378,SCHOOL FOR GLOBAL LEADERS,6/8/2022 12:00:00 AM,80.47
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,6/8/2022 12:00:00 AM,80.39
01M450,EAST SIDE COMMUNITY SCHOOL,6/8/2022 12:00:00 AM,100.00
01M458,FORSYTH SATELLITE ACADEMY,6/8/2022 12:00:00 AM,53.60
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,6/8/2022 12:00:00 AM,60.30
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",6/8/2022 12:00:00 AM,92.93
01M650,CASCADES HIGH SCHOOL,6/8/2022 12:00:00 AM,25.21
01M696,BARD HIGH SCHOOL EARLY COLLEGE,6/8/2022 12:00:00 AM,82.31
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,6/8/2022 12:00:00 AM,89.63
02M001,P.S. 001 ALFRED E. SMITH,6/8/2022 12:00:00 AM,82.07
02M002,P.S. 002 MEYER LONDON,6/8/2022 12:00:00 AM,93.05
02M003,P.S. 003 CHARRETTE SCHOOL,6/8/2022 12:00:00 AM,87.86
02M006,P.S. 006 LILLIE D. BLAKE,6/8/2022 12:00:00 AM,NS
02M011,P.S. 011 WILLIAM T. HARRIS,6/8/2022 12:00:00 AM,94.09
02M033,P.S. 033 CHELSEA PREP,6/8/2022 12:00:00 AM,87.84
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,6/8/2022 12:00:00 AM,94.97
02M041,P.S. 041 GREENWICH VILLAGE,6/8/2022 12:00:00 AM,92.33
02M042,P.S. 042 BENJAMIN ALTMAN,6/8/2022 12:00:00 AM,92.33
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,6/8/2022 12:00:00 AM,76.75
02M051,P.S. 051 ELIAS HOWE,6/8/2022 12:00:00 AM,92.65
02M059,P.S. 059 BEEKMAN HILL INTERNATIONAL,6/8/2022 12:00:00 AM,93.82
02M077,P.S. 77 LOWER LAB SCHOOL,6/8/2022 12:00:00 AM,95.34
02M089,P.S. 89,6/8/2022 12:00:00 AM,96.47
02M104,J.H.S. 104 SIMON BARUCH,6/8/2022 12:00:00 AM,94.24
02M111,P.S. 111 ADOLPH S. OCHS,6/8/2022 12:00:00 AM,90.21
02M114,EAST SIDE MIDDLE SCHOOL,6/8/2022 12:00:00 AM,94.54
02M116,P.S. 116 MARY LINDLEY MURRAY,6/8/2022 12:00:00 AM,90.23
02M124,P.S. 124 YUNG WING,6/8/2022 12:00:00 AM,96.79
02M126,P.S. 126 JACOB AUGUST RIIS,6/8/2022 12:00:00 AM,96.29
02M130,P.S. 130 HERNANDO DE SOTO,6/8/2022 12:00:00 AM,95.64
02M131,M.S. 131,6/8/2022 12:00:00 AM,93.39
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,6/8/2022 12:00:00 AM,78.41
02M139,STEPHEN T. MATHER BUILDING ARTS   CRAFTSMANSHIP HI,6/8/2022 12:00:00 AM,60.88
02M150,P.S. 150,6/8/2022 12:00:00 AM,96.10
02M151,YORKVILLE COMMUNITY SCHOOL,6/8/2022 12:00:00 AM,92.76
