SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,3/31/2022 12:00:00 AM,88.07
01M015,P.S. 015 ROBERTO CLEMENTE,3/31/2022 12:00:00 AM,81.86
01M019,P.S. 019 ASHER LEVY,3/31/2022 12:00:00 AM,89.07
01M020,P.S. 020 ANNA SILVER,3/31/2022 12:00:00 AM,87.57
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,3/31/2022 12:00:00 AM,80.60
01M063,THE STAR ACADEMY   P.S.63,3/31/2022 12:00:00 AM,88.52
01M064,P.S. 064 ROBERT SIMON,3/31/2022 12:00:00 AM,88.88
01M110,P.S. 110 FLORENCE NIGHTINGALE,3/31/2022 12:00:00 AM,95.81
01M134,P.S. 134 HENRIETTA SZOLD,3/31/2022 12:00:00 AM,88.09
01M140,P.S. 140 NATHAN STRAUS,3/31/2022 12:00:00 AM,82.14
01M142,P.S. 142 AMALIA CASTRO,3/31/2022 12:00:00 AM,88.65
01M184,P.S. 184M SHUANG WEN,3/31/2022 12:00:00 AM,95.68
01M188,P.S. 188 THE ISLAND SCHOOL,3/31/2022 12:00:00 AM,85.39
01M292,ORCHARD COLLEGIATE ACADEMY,3/31/2022 12:00:00 AM,79.50
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3/31/2022 12:00:00 AM,96.44
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,3/31/2022 12:00:00 AM,82.72
01M361,THE CHILDREN S WORKSHOP SCHOOL,3/31/2022 12:00:00 AM,91.27
01M363,NEIGHBORHOOD SCHOOL,3/31/2022 12:00:00 AM,94.65
01M364,EARTH SCHOOL,3/31/2022 12:00:00 AM,90.33
01M378,SCHOOL FOR GLOBAL LEADERS,3/31/2022 12:00:00 AM,NS
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,3/31/2022 12:00:00 AM,85.17
01M450,EAST SIDE COMMUNITY SCHOOL,3/31/2022 12:00:00 AM,99.85
01M458,FORSYTH SATELLITE ACADEMY,3/31/2022 12:00:00 AM,57.03
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,3/31/2022 12:00:00 AM,48.29
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",3/31/2022 12:00:00 AM,91.41
01M650,CASCADES HIGH SCHOOL,3/31/2022 12:00:00 AM,40.65
01M696,BARD HIGH SCHOOL EARLY COLLEGE,3/31/2022 12:00:00 AM,88.74
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,3/31/2022 12:00:00 AM,88.71
02M001,P.S. 001 ALFRED E. SMITH,3/31/2022 12:00:00 AM,90.61
02M002,P.S. 002 MEYER LONDON,3/31/2022 12:00:00 AM,93.01
02M003,P.S. 003 CHARRETTE SCHOOL,3/31/2022 12:00:00 AM,92.34
02M006,P.S. 006 LILLIE D. BLAKE,3/31/2022 12:00:00 AM,95.81
02M011,P.S. 011 WILLIAM T. HARRIS,3/31/2022 12:00:00 AM,91.76
02M033,P.S. 033 CHELSEA PREP,3/31/2022 12:00:00 AM,89.04
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,3/31/2022 12:00:00 AM,94.65
02M041,P.S. 041 GREENWICH VILLAGE,3/31/2022 12:00:00 AM,92.22
