SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,4/6/2022 12:00:00 AM,85.57
01M015,P.S. 015 ROBERTO CLEMENTE,4/6/2022 12:00:00 AM,74.17
01M019,P.S. 019 ASHER LEVY,4/6/2022 12:00:00 AM,80.32
01M020,P.S. 020 ANNA SILVER,4/6/2022 12:00:00 AM,88.42
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,4/6/2022 12:00:00 AM,73.28
01M063,THE STAR ACADEMY   P.S.63,4/6/2022 12:00:00 AM,91.20
01M064,P.S. 064 ROBERT SIMON,4/6/2022 12:00:00 AM,83.09
01M110,P.S. 110 FLORENCE NIGHTINGALE,4/6/2022 12:00:00 AM,90.29
01M134,P.S. 134 HENRIETTA SZOLD,4/6/2022 12:00:00 AM,78.14
01M140,P.S. 140 NATHAN STRAUS,4/6/2022 12:00:00 AM,76.26
01M142,P.S. 142 AMALIA CASTRO,4/6/2022 12:00:00 AM,81.49
01M184,P.S. 184M SHUANG WEN,4/6/2022 12:00:00 AM,96.23
01M188,P.S. 188 THE ISLAND SCHOOL,4/6/2022 12:00:00 AM,78.42
01M292,ORCHARD COLLEGIATE ACADEMY,4/6/2022 12:00:00 AM,71.63
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4/6/2022 12:00:00 AM,92.53
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,4/6/2022 12:00:00 AM,81.48
01M361,THE CHILDREN S WORKSHOP SCHOOL,4/6/2022 12:00:00 AM,83.63
01M363,NEIGHBORHOOD SCHOOL,4/6/2022 12:00:00 AM,89.30
01M364,EARTH SCHOOL,4/6/2022 12:00:00 AM,88.65
01M378,SCHOOL FOR GLOBAL LEADERS,4/6/2022 12:00:00 AM,89.34
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,4/6/2022 12:00:00 AM,83.39
01M450,EAST SIDE COMMUNITY SCHOOL,4/6/2022 12:00:00 AM,100.00
01M458,FORSYTH SATELLITE ACADEMY,4/6/2022 12:00:00 AM,55.71
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,4/6/2022 12:00:00 AM,61.83
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",4/6/2022 12:00:00 AM,93.31
01M650,CASCADES HIGH SCHOOL,4/6/2022 12:00:00 AM,30.32
01M696,BARD HIGH SCHOOL EARLY COLLEGE,4/6/2022 12:00:00 AM,87.58
