SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
ALL,ALL,3/14/2022 12:00:00 AM,86.47
01M015,P.S. 015 ROBERTO CLEMENTE,3/14/2022 12:00:00 AM,86.03
01M019,P.S. 019 ASHER LEVY,3/14/2022 12:00:00 AM,74.86
01M020,P.S. 020 ANNA SILVER,3/14/2022 12:00:00 AM,83.08
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,3/14/2022 12:00:00 AM,81.81
01M063,THE STAR ACADEMY   P.S.63,3/14/2022 12:00:00 AM,83.15
01M064,P.S. 064 ROBERT SIMON,3/14/2022 12:00:00 AM,78.84
01M110,P.S. 110 FLORENCE NIGHTINGALE,3/14/2022 12:00:00 AM,85.94
01M134,P.S. 134 HENRIETTA SZOLD,3/14/2022 12:00:00 AM,72.77
01M140,P.S. 140 NATHAN STRAUS,3/14/2022 12:00:00 AM,73.59
01M142,P.S. 142 AMALIA CASTRO,3/14/2022 12:00:00 AM,80.65
01M184,P.S. 184M SHUANG WEN,3/14/2022 12:00:00 AM,95.97
01M188,P.S. 188 THE ISLAND SCHOOL,3/14/2022 12:00:00 AM,78.50
01M292,ORCHARD COLLEGIATE ACADEMY,3/14/2022 12:00:00 AM,74.64
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3/14/2022 12:00:00 AM,92.25
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,3/14/2022 12:00:00 AM,86.31
01M361,THE CHILDREN S WORKSHOP SCHOOL,3/14/2022 12:00:00 AM,82.31
01M363,NEIGHBORHOOD SCHOOL,3/14/2022 12:00:00 AM,86.47
01M364,EARTH SCHOOL,3/14/2022 12:00:00 AM,83.19
01M378,SCHOOL FOR GLOBAL LEADERS,3/14/2022 12:00:00 AM,92.94
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,3/14/2022 12:00:00 AM,83.72
01M450,EAST SIDE COMMUNITY SCHOOL,3/14/2022 12:00:00 AM,99.85
01M458,FORSYTH SATELLITE ACADEMY,3/14/2022 12:00:00 AM,50.00
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,3/14/2022 12:00:00 AM,67.37
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",3/14/2022 12:00:00 AM,92.02
01M650,CASCADES HIGH SCHOOL,3/14/2022 12:00:00 AM,34.48
01M696,BARD HIGH SCHOOL EARLY COLLEGE,3/14/2022 12:00:00 AM,87.06
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,3/14/2022 12:00:00 AM,94.47
02M001,P.S. 001 ALFRED E. SMITH,3/14/2022 12:00:00 AM,84.97
02M002,P.S. 002 MEYER LONDON,3/14/2022 12:00:00 AM,92.67
02M003,P.S. 003 CHARRETTE SCHOOL,3/14/2022 12:00:00 AM,87.81
02M006,P.S. 006 LILLIE D. BLAKE,3/14/2022 12:00:00 AM,91.57
02M011,P.S. 011 WILLIAM T. HARRIS,3/14/2022 12:00:00 AM,92.49
02M033,P.S. 033 CHELSEA PREP,3/14/2022 12:00:00 AM,87.32
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,3/14/2022 12:00:00 AM,92.47
02M041,P.S. 041 GREENWICH VILLAGE,3/14/2022 12:00:00 AM,90.68
02M042,P.S. 042 BENJAMIN ALTMAN,3/14/2022 12:00:00 AM,94.82
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,3/14/2022 12:00:00 AM,76.72
02M051,P.S. 051 ELIAS HOWE,3/14/2022 12:00:00 AM,86.28
02M059,P.S. 059 BEEKMAN HILL INTERNATIONAL,3/14/2022 12:00:00 AM,89.83
02M077,P.S. 77 LOWER LAB SCHOOL,3/14/2022 12:00:00 AM,91.30
02M089,P.S. 89,3/14/2022 12:00:00 AM,90.82
02M104,J.H.S. 104 SIMON BARUCH,3/14/2022 12:00:00 AM,93.58
02M111,P.S. 111 ADOLPH S. OCHS,3/14/2022 12:00:00 AM,90.57
02M114,EAST SIDE MIDDLE SCHOOL,3/14/2022 12:00:00 AM,96.90
02M116,P.S. 116 MARY LINDLEY MURRAY,3/14/2022 12:00:00 AM,88.18
02M124,P.S. 124 YUNG WING,3/14/2022 12:00:00 AM,97.96
02M126,P.S. 126 JACOB AUGUST RIIS,3/14/2022 12:00:00 AM,94.29
02M130,P.S. 130 HERNANDO DE SOTO,3/14/2022 12:00:00 AM,97.20
02M131,M.S. 131,3/14/2022 12:00:00 AM,94.69
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,3/14/2022 12:00:00 AM,82.37
02M139,STEPHEN T. MATHER BUILDING ARTS   CRAFTSMANSHIP HI,3/14/2022 12:00:00 AM,78.03
02M150,P.S. 150,3/14/2022 12:00:00 AM,90.96
02M151,YORKVILLE COMMUNITY SCHOOL,3/14/2022 12:00:00 AM,86.24
02M158,P.S. 158 BAYARD TAYLOR,3/14/2022 12:00:00 AM,91.07
02M167,J.H.S. 167 ROBERT F. WAGNER,3/14/2022 12:00:00 AM,93.14
02M177,YORKVILLE EAST MIDDLE SCHOOL,3/14/2022 12:00:00 AM,NS
02M183,P.S. 183 ROBERT L. STEVENSON,3/14/2022 12:00:00 AM,93.29
02M198,P.S. 198 ISADOR E. IDA STRAUS,3/14/2022 12:00:00 AM,92.19
02M212,P.S. 212 MIDTOWN WEST,3/14/2022 12:00:00 AM,89.19
02M217,P.S. I.S. 217 ROOSEVELT ISLAND,3/14/2022 12:00:00 AM,90.44
02M225,ELLA BAKER SCHOOL,3/14/2022 12:00:00 AM,NS
02M234,P.S. 234 INDEPENDENCE SCHOOL,3/14/2022 12:00:00 AM,89.40
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,3/14/2022 12:00:00 AM,94.06
02M260,THE CLINTON SCHOOL,3/14/2022 12:00:00 AM,93.98
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3/14/2022 12:00:00 AM,90.21
02M276,BATTERY PARK CITY SCHOOL,3/14/2022 12:00:00 AM,93.01
02M280,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,3/14/2022 12:00:00 AM,81.04
02M281,THE RIVER SCHOOL,3/14/2022 12:00:00 AM,89.49
02M282,URBAN ASSEMBLY MAKER ACADEMY,3/14/2022 12:00:00 AM,83.10
02M288,FOOD AND FINANCE HIGH SCHOOL,3/14/2022 12:00:00 AM,66.82
02M289,I.S. 289,3/14/2022 12:00:00 AM,95.29
02M290,P.S. 290 MANHATTAN NEW SCHOOL,3/14/2022 12:00:00 AM,94.95
02M294,ESSEX STREET ACADEMY,3/14/2022 12:00:00 AM,75.30
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,3/14/2022 12:00:00 AM,74.13
02M297,M.S. 297,3/14/2022 12:00:00 AM,91.16
02M298,PACE HIGH SCHOOL,3/14/2022 12:00:00 AM,80.75
02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,",3/14/2022 12:00:00 AM,84.83
02M303,"FACING HISTORY SCHOOL, THE",3/14/2022 12:00:00 AM,75.92
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",3/14/2022 12:00:00 AM,78.89
02M308,LOWER MANHATTAN ARTS ACADEMY,3/14/2022 12:00:00 AM,64.49
02M312,NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE,3/14/2022 12:00:00 AM,97.37
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",3/14/2022 12:00:00 AM,43.83
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,",3/14/2022 12:00:00 AM,64.81
02M340,SIXTH AVENUE ELEMENTARY SCHOOL,3/14/2022 12:00:00 AM,88.72
02M343,THE PECK SLIP SCHOOL,3/14/2022 12:00:00 AM,92.28
02M347,THE 47 AMERICAN SIGN LANGUAGE   ENGLISH LOWER SCHO,3/14/2022 12:00:00 AM,76.88
02M374,GRAMERCY ARTS HIGH SCHOOL,3/14/2022 12:00:00 AM,73.95
02M376,NYC ISCHOOL,3/14/2022 12:00:00 AM,92.47
02M391,DISTRICT 2 PRE K CENTER,3/14/2022 12:00:00 AM,88.31
02M392,MANHATTAN BUSINESS ACADEMY,3/14/2022 12:00:00 AM,78.14
02M393,BUSINESS OF SPORTS SCHOOL,3/14/2022 12:00:00 AM,79.73
02M394,EMMA LAZARUS HIGH SCHOOL,3/14/2022 12:00:00 AM,88.65
02M397,SPRUCE STREET SCHOOL,3/14/2022 12:00:00 AM,94.17
